"1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","HS4","HS4 ID"
,,,,,,,,,,,,,0.1596104498,-0.1617585238,0.0086443494,0.2947258615,0.36341037,0.6113425739,0.7672117599,0.3441490667,0.0306097615,,0.6754872373,0.918725801,"Tin Bars","8003"
,,,,,,,,,,,,,,,,,,,,0.0771546934,0.19355622,,,,"Other Tin Products","8007"
,,,,,,,,,,0.1986412795,0.473472819,0.8646556959,0.683930465,0.4248021668,0.8452145054,1.1426099033,1.2449517371,0.8974829521,0.872479254,0.8811572304,0.7957804775,1.0223654886,0.7372293475,1.3609012385,"Tungsten","8101"
,,,,,,,,,,0.8023482626,0.7899762744,0.4419268323,0.8767292816,0.6497874725,0.6307558775,0.9571885245,1.1382533723,0.8961002049,0.9325794175,0.9765813415,1.0183448218,1.3308420959,1.2431222781,1.3454989419,"Molybdenum","8102"
,,,,-0.0907768827,-0.3864088089,-0.4049721564,-0.3873124817,-0.2924995536,0.287485132,0.4690972653,0.6940508939,0.5914869765,0.1937135357,0.185725431,0.1789399,0.4369560162,0.4809920229,0.4937143478,0.4949198448,0.4575556287,0.4844269871,0.4653357666,0.5360016395,0.707461721,"Tantalum","8103"
0.3465003125,0.3704581763,0.6785030318,0.542077846,0.4438124605,0.3210980349,0.4760037467,0.5712417904,0.6783449915,1.0191483349,1.0324114395,0.81378633,0.7533948596,0.4360918046,0.4098301797,0.5774377819,1.202393586,1.1644206145,1.2112165047,1.3298855706,1.335251063,1.1945096955,1.1542772189,1.1595141026,1.1890587963,"Magnesium","8104"
-0.8653961258,-0.7287685357,-1.0870123788,-1.0329132489,-0.9749328767,-1.2426437548,-1.1334590668,-1.289181858,-1.3122158123,-1.4431135341,-1.288536151,-1.3273289192,-1.541424401,-1.5861185819,-1.5460194,-1.4429587375,-1.1401542831,-1.3653575506,-1.1642311243,-1.2892518903,-1.5443519399,-1.5354039504,-1.3149383681,-1.4952795006,-1.1992170595,"Cobalt","8105"
0.3210130952,0.4615059871,0.6148659596,0.7245012518,0.4348683195,0.465095534,0.4888427204,0.9515857343,1.064564558,0.6380686799,0.6355351423,0.3029375032,0.4821732752,0.5718127086,0.8481124076,0.8774265136,0.8769869945,0.9004953464,1.2979827744,0.7521106792,0.9364864198,0.6080361335,0.617896648,0.5312163916,0.5940278053,"Titanium","8108"
,,,,,,,,,,,,,,1.8292638613,1.1137336597,1.0976025895,1.0621804083,1.7056882529,,,,,,,"Zirconium","8109"
,,,,,,,,,,-0.2168319357,-0.3423078188,-0.0388140787,-0.307758034,-0.5822676039,-0.6109900075,-0.4278632123,0.0874363168,-0.5444926595,-0.2798691296,-1.1687228883,-0.7827234205,-0.1796466208,-0.2833368625,0.0543272232,"Manganese","8111"
,,,-0.3065849659,-0.0501752306,0.1120424238,0.2044951657,0.2212124204,0.6697543587,0.1395872592,0.102821541,0.00242096,0.3729620325,0.3009530295,0.1995041562,0.0575223104,-0.0508579307,0.1699090604,0.0444331992,-0.2842130012,-0.4518138032,-0.2897758131,-0.5529599465,0.0711313134,0.408142751,"Other Metals","8112"
,,,,,,,,,,,,,,,,,0.9612150741,1.8327441668,2.0510084382,2.2839836189,2.1535178266,1.9784209907,1.9771245491,1.9419760723,"Cermets","8113"
-0.3705178611,-0.2458184865,-0.4858134723,-0.3595308999,-0.4956433364,-0.2378482467,-0.3344988171,-0.3027093838,-0.3847379949,-0.4135934411,-0.3916418277,-0.2621362619,-0.2027351297,-0.1375060261,-0.25885679,-0.304464133,-0.2539680535,-0.3584458182,-0.301653835,-0.2116602619,-0.1691484216,-0.2783703675,-0.0703595818,-0.0970718221,-0.2436860592,"Garden Tools","8201"
1.2375076401,1.0703327918,0.8688848861,0.8208465228,0.8332155268,1.0446250705,0.9919513638,0.7271594634,0.777408691,1.0331822278,0.9686491302,1.0234855129,1.0139857918,0.9755691997,0.8752353274,0.8616440101,1.1221457258,1.1063566586,1.2609773207,1.1283134561,1.2078847253,1.2215708976,1.0953571302,1.2845699593,1.5240456955,"Hand Saws","8202"
0.2525170753,0.2742628064,0.4756419807,0.4724136624,0.3622086047,0.4746191711,0.5960845266,0.6137981841,0.4018729316,0.2515991572,0.1310460757,0.2381081976,0.4948401521,0.4126646385,0.4112397676,0.5416151714,0.5062759053,0.600543464,0.4416950698,0.5013931859,0.4270196558,0.6059981924,0.5530376027,0.4168472573,0.6528289492,"Hand Tools","8203"
0.2930816729,0.2197969502,0.5232905874,0.2448924792,0.4316794525,0.2650642756,0.4249064976,0.4759415133,0.8980503558,0.7098858363,0.7014677198,0.8584099108,1.0939911585,0.9585635364,1.0665367454,1.211248694,0.8193412026,0.809163098,0.741372816,1.7453892269,1.6687158814,1.3163633113,1.280584712,1.7186042213,1.7001920941,"Wrenches","8204"
1.0605850934,1.345741991,1.1210031372,0.8043797504,0.8388006006,0.5305078173,0.8998361993,0.8060574775,1.0374360795,0.7245996416,1.3407561358,0.9988598443,0.8795061544,0.6318420844,0.801761833,0.7995490474,0.6917744804,0.8791647371,1.0893347398,1.3365765345,1.2262371953,1.1625353232,1.2469149237,0.9535295334,0.9822897899,"Other Hand Tools","8205"
,,,,,,,,,0.7041858075,1.1037115496,0.3003745513,0.3164993474,-0.090258977,0.1780440647,0.25260428,0.4085312968,0.5377629538,-0.5253826292,-0.3621430978,0.0390217511,0.3189915172,0.187481013,-0.1292959355,0.1964971993,"Tool Sets","8206"
0.9425887829,1.0063974193,0.9760616522,1.1825809632,1.150090919,1.3824033705,1.0250695083,1.5180571792,1.3983654,1.4839278019,1.6981695582,1.5923421507,0.9751860977,1.2569587497,1.2618999505,1.2718682121,1.1021430204,1.1520452965,1.1740714249,1.1921245546,1.5286260836,1.7407842003,1.6007026954,1.7781426376,1.7845769262,"Interchangeable Tool Parts","8207"
1.3082397089,1.3755317935,1.2838349276,1.7412346588,1.6231556372,1.408800024,1.2778610474,1.3827449981,1.3504713933,1.3876230994,1.6081684158,1.1400080601,1.4798179594,1.4145872281,1.5580517681,1.6655667372,1.5987112755,1.6089371854,1.6221856083,1.6000256843,1.7245651883,1.4799841047,1.3913340408,1.2592797526,1.4950039756,"Cutting Blades","8208"
1.8523400364,1.7684406143,1.7091157796,1.7854313642,2.03345653,1.5512969226,1.5935565588,1.5170638075,1.8658779694,1.9930065559,2.1831105834,1.9752477132,2.2357376598,2.1310099454,2.1489860649,2.1168366507,2.0915511017,1.9500199819,1.927371191,1.9365712731,2.100210504,2.0941104987,2.0649953287,2.0029874692,2.0372092031,"Tool Plates","8209"
,,,,,,,,,,,,,,,,,,,,0.9792699125,,,,,"Cooking Hand Tools","8210"
0.2730119405,0.3098697605,0.2304463654,0.4222861853,0.300401316,0.5186033643,0.5921087263,0.5064220981,0.0372779873,0.0163745893,0.470771113,0.5196289914,0.5907896769,0.6810805537,0.6878707704,0.7183650779,0.7991254338,0.8950392185,0.900804627,0.9233321345,0.9538723807,0.98911044,1.190378908,1.1606572424,1.1109576773,"Knives","8211"
-0.2617875277,-0.1831373508,-0.0041143226,-0.0571897438,0.0945662323,0.1288688427,0.3969223135,0.3716957213,0.5100608276,0.5258569932,0.4185456175,0.3977446429,0.0478710793,0.1428649727,0.1279217861,0.381337824,0.3518429255,0.3048273592,0.2071807045,0.1392794771,0.0511020354,0.0375626082,0.1554911056,0.2175417527,-0.112055407,"Razor Blades","8212"
,,,,,,,,,,,,,0.8945434928,0.7111480343,0.8735135409,0.972794904,0.9868775367,0.9600884929,0.9805558355,0.7943522353,0.5404955725,0.5971863487,0.5708844665,0.5299761196,"Scissors","8213"
,,,,,,,,,0.2812971659,0.3144621215,0.3880398788,0.5351617134,0.3141862874,0.3631720544,0.4851669166,0.1394788321,0.1671462459,0.1957322685,0.5009902386,0.5277449185,0.3993273205,0.608583167,0.7752785831,0.3954397262,"Other Cutlery","8214"
-0.1706291002,-0.1477625663,-0.3687426268,-0.3314069295,-0.4119311639,-0.4183851571,-0.4476427772,-0.4187645573,-0.4603570607,-0.4545921063,-0.3360973319,-0.39662102,-1.0525203751,-0.8895668051,-0.7928394544,-0.7124282487,-0.2173890701,-0.6027104729,-0.5210439872,-0.3560355059,-0.714349067,-0.5941582976,-0.6427767177,-0.1493506186,0.2310234967,"Cutlery Sets","8215"
0.5691516156,0.6146934069,0.4563032742,0.4938425372,0.4477193057,0.364401946,0.4632884273,0.5019178122,0.7273186724,0.6334738404,0.6584038662,0.7675098932,0.6553164189,0.5869962003,0.7906980207,0.8038090687,0.8515345725,0.7499684756,0.532575257,0.7692907344,0.7447337661,0.7997203945,0.6934606184,0.7279862252,0.7411560452,"Padlocks","8301"
0.9145230431,0.9617097454,0.98024732,1.0221483482,0.8981094419,0.9931769452,1.0102769029,1.0828130228,1.1048363315,1.09313883,1.1146547218,0.8923102666,0.6682315104,0.7471168627,0.8857333527,0.90944049,1.0386618883,0.7846850552,0.7787723331,0.764117006,0.7437750409,0.8084457075,0.7184074364,0.7504661372,0.8617187041,"Metal Mountings","8302"
,,,,,,,,,0.4776732946,0.4680933303,0.426842752,0.4030718162,0.5015105452,0.6095625424,0.5468428045,0.5185757201,0.6110108311,0.5360964985,0.5336678867,0.2771033629,0.2784214577,0.5305753513,0.5187616656,0.6976354957,"Safes","8303"
0.1715527016,0.0895075955,0.0440213249,0.4147558774,0.4063044283,0.2921653442,0.4278998425,0.4040297166,0.5063650723,0.2887312231,0.2019753079,0.3838254135,0.4022714079,0.6170456668,0.6252895377,0.9214272792,0.8574711094,0.9478883056,0.9801012184,0.8196507826,0.8526767962,0.7980782206,0.7783434036,0.7334236809,0.710989277,"Metal Office Supplies","8305"
-0.8388181769,-0.73866142,-0.8202141609,-1.0144257532,-0.9893421697,-1.0326142263,-0.8514559224,-0.6378734832,-0.6646491082,-0.6925502688,-0.8365067079,-0.9857800046,-0.9148122353,-0.9076949863,-0.8343913393,-0.7269661415,-0.6288288906,-0.5312862264,-0.5779645087,-0.6164418287,-0.5920097348,-0.5343734036,-0.5021844149,-0.5998168183,-0.9075488034,"Bells and Other Metal Ornaments","8306"
1.7865042554,0.8311781566,0.4656893375,0.456293805,0.5288204436,0.582038017,0.4651834533,0.3244117198,0.4076267123,0.4575399758,0.6310418979,0.837098527,0.9705979888,0.6182805226,0.63925795,0.6054249289,0.4311955856,0.2884746732,0.2055033975,0.5858956376,0.6909287935,0.6832910543,0.47421301,0.3099965604,0.0564199206,"Flexible Metal Tubing","8307"
-0.061643835,-0.1641942932,-0.0590283385,-0.0566655602,-0.3382357172,-0.3265678102,-0.1934063664,0.2350769794,0.3930048787,0.8459495262,0.6576820986,0.6676955074,0.6290171812,0.6567612679,0.7002531146,0.587101868,0.5379845937,0.3916079893,0.3493775037,0.2992872806,0.3969157502,0.8053914883,0.5380852147,0.6476482355,0.4364011457,"Other Metal Fasteners","8308"
0.1913362733,0.0848189601,0.1280265489,0.3097764479,0.1172352022,0.1225716775,0.1318169829,0.2187192104,0.2359916877,0.2224695836,0.558426585,0.3898014774,0.2378758474,0.4671521977,0.324187893,0.3189522085,0.3176799562,-0.0587758806,-0.0174149017,-0.0339058392,0.3811410754,0.2675464186,0.2973111645,0.2493434885,0.1817794257,"Metal Stoppers","8309"
,,,,,,,,,,,,0.6032482852,0.5471438821,0.4660055405,0.517996235,0.3651419476,0.6048531035,0.6059850918,0.6292390604,0.5308258791,0.5664923585,0.3400213972,0.4504267129,0.2493980086,"Metal Signs","8310"
0.4060624696,0.5520513611,0.4413509969,0.4280030839,0.5228818602,0.5227066753,0.3973958054,0.3185613275,0.2889371723,0.4043941883,0.7779195612,1.1449684216,1.1226184814,1.0267364263,1.0735970455,0.9194543864,0.8618663867,0.6501130502,0.4653923526,0.5604745635,0.6349263645,0.5442484901,0.4494645274,0.5348622922,0.5918987776,"Coated Metal Soldering Products","8311"
1.3649065183,0.9880900854,1.0257692817,1.3207307247,1.4507483732,1.7192527629,1.7723687609,1.7846465181,1.6287472241,1.5480086322,1.5179907116,1.430694971,1.5863871061,1.1965482248,1.0715169496,1.0648712271,1.2858168951,1.3083562944,1.3298681472,1.2903097248,0.9782649262,0.908373575,1.118311233,0.8506089345,0.880034099,"Nuclear Reactors","8401"
0.3689544844,0.7735260346,0.6640686577,0.8501694536,0.9266800336,0.9764601676,0.9385896627,0.7019371107,0.3289777719,0.2822972217,0.2705139755,0.2136739245,0.4809019041,0.3862435178,0.4881741228,0.4475461121,0.6319457697,0.7552775027,0.7401487746,0.6101359264,0.3484423188,0.400995665,0.4079589955,0.4344853022,0.5685670392,"Steam Boilers","8402"
1.3007350759,1.3831358478,1.4849736673,1.5173131882,1.2481964317,1.2450371883,0.6772475112,0.5468418825,0.7229229635,0.7988779284,1.0306975632,1.026030017,1.0003371116,0.8625228372,0.8613538543,0.8097144333,0.9151449911,0.8105536883,0.7331671434,0.5728769897,0.7119694163,0.4503202146,0.6511802716,0.8002464217,0.9162882817,"Central Heating Boilers","8403"
1.1728940841,0.8940706869,0.7772693066,0.8255154541,0.7278715657,0.7045550425,0.4712601587,0.3700731303,0.6447269564,0.9069563005,1.0988089081,0.8858912392,0.9168148834,0.7247557099,0.7521608916,0.3385691586,0.4413981474,0.5382840602,0.800576294,0.619911889,0.5037953314,0.4277040014,0.6525136131,0.6013347419,0.7634434344,"Boiler Plants","8404"
,,,0.4452815121,0.3909468574,-0.02581697,-0.0071215085,0.0750450147,0.3135367092,0.0318750635,0.3901002626,0.0500687219,0.3510209927,0.2767710732,0.5287034988,0.5693051052,0.5761677939,0.0220335198,0.006810198,-0.1162426689,-0.530637385,-0.0792852585,0.1218260602,0.4630052908,0.2200467914,"Water and Gas Generators","8405"
1.199665366,1.1851400697,0.9758221219,1.028003788,1.1328178803,1.0735044191,0.7528121645,0.7086385356,0.7943089646,1.0000786708,1.1046574163,0.8878440902,0.9419733081,1.0176465558,1.0924716207,0.9203986509,0.99600451,1.3560400022,1.519096386,1.0797701415,0.8167760078,0.6917452615,0.9796046,0.9476132833,0.7521494987,"Steam Turbines","8406"
0.5076869285,0.6412868716,0.5332666403,1.018185226,0.886312815,1.3470534373,1.3581117346,1.7873192622,1.3425421894,1.3740249572,1.1212480406,1.0562524149,0.7704512966,1.1497541935,0.86092874,0.885605766,1.2606401543,1.2527855136,1.1296071637,1.0270335264,1.0784509949,1.0170181045,1.1808192577,0.7119875465,0.9115248806,"Spark-Ignition Engines","8407"
1.8273320865,1.6934727202,1.673311871,1.4663366617,1.4961897665,1.5780179619,1.4161047726,1.5854968847,1.7750628978,1.8429531573,1.7124746892,1.6887136115,1.7374597955,1.59188018,1.7294341612,1.8275769424,1.42109482,1.3216287361,1.310014721,1.2639626309,1.2860280271,1.2686641726,1.26704721,1.2117423059,1.1889513743,"Combustion Engines","8408"
1.4841704049,1.4838562878,1.4862909735,1.0169613266,1.0485446066,1.0462121999,1.0911730677,1.2513407031,1.0778163297,1.2446225797,1.3413677264,1.3393283632,1.3409394583,1.3962239959,1.4290187954,1.292257539,1.134524318,1.0792495323,1.0788439251,1.1601056678,1.1767581597,1.1951729068,1.0637009187,0.9072877446,0.9920850659,"Engine Parts","8409"
0.5067675461,0.8718916933,0.9176418453,0.8895276979,0.4879827476,0.1256577376,0.1429341898,0.3887625402,0.3437366452,0.3000142329,0.3526551052,0.2257576526,0.4583377384,0.3667503794,0.4486038667,0.2585215995,-0.3338967789,-0.3243236391,-0.0353260215,0.4455223086,0.2980225719,0.3538507232,0.2028123801,0.3889092356,-0.0803478309,"Hydraulic Turbines","8410"
0.0316338653,-0.1644453172,0.447541464,0.2377184218,0.3374741483,-0.062131199,1.0363020997,1.0441265724,0.7036970219,0.701080539,0.7024592639,0.7853221219,0.4535131588,0.5022718831,1.1858262942,1.5132826391,1.2093731021,0.9506376166,1.0768694774,1.2683897618,1.0701129932,0.9818180507,0.8223955807,0.4316398882,0.2995184081,"Gas Turbines","8411"
1.4107906567,1.3335426459,1.0429779832,0.8436005857,0.8979836808,1.1545353672,0.9263685492,0.653422619,1.0339071476,1.1170832131,1.1851441631,1.1175146195,1.0343668812,1.0533743191,0.8399427541,0.9253182037,0.8778841249,1.0274696021,1.1222710394,0.9416613837,1.1117749765,0.8465504589,0.786780467,1.1578045879,1.0589012898,"Other Engines","8412"
1.3586355869,1.2086060166,1.0881102061,0.9572007909,0.9094101939,1.139237551,1.0341692471,1.292387784,1.4272666529,1.6640619285,1.6238652953,1.4938887826,1.3558252157,1.4251143114,1.4469097213,1.5601354313,1.4172450281,1.429976201,1.0091725459,0.9481185243,1.0060916836,1.2897767698,1.2677456483,1.4114343961,1.4054379385,"Liquid Pumps","8413"
1.1872713988,1.1043598537,1.1420469607,1.3616019644,1.3040223233,1.3726699096,1.2260120837,0.9590863744,1.0741839804,1.175340857,1.1742378223,1.2729931078,1.4505480732,1.3826648947,1.4681038297,1.5266405431,1.539983714,1.4356465425,1.5215905022,1.6956752625,1.5954049073,1.7414726861,1.6368224914,1.4230132393,1.1894755021,"Air Pumps","8414"
0.3864416996,0.5174157787,0.3632934008,0.1321812251,0.2624314468,0.3903853417,0.1414822807,0.1531364665,0.3611534991,0.3152578831,0.5508891738,0.7546798882,0.6463297882,0.6552078152,0.5602910906,0.6690535429,0.7342309707,0.9801593468,1.073206096,1.0460187568,1.0656337472,0.8633436325,0.7904636838,0.6573644315,0.6294226483,"Air Conditioners","8415"
1.797647928,1.2877927018,1.4247919081,1.4416100335,1.8548214671,2.1329725494,1.6319474276,1.7005379339,1.8212939998,1.7491277293,1.6623149014,1.2690540173,0.8674132358,1.4091087377,1.7405040986,1.5654336324,1.5038420611,1.4183165336,1.3900321333,1.0317489019,1.001493977,0.6510811638,1.1747604784,0.9683982694,1.0681593324,"Liquid Fuel Furnaces","8416"
0.8991493205,0.75170011,0.8145986178,0.8350226057,0.8732545694,1.0602244175,0.9500956351,1.0531974873,0.9348876111,1.053831584,1.0007766648,1.0295757296,0.942423922,0.9604995965,1.0300011928,0.7398380341,0.5075340065,0.4590049145,0.61265431,0.6199606006,0.6808707123,0.8722723812,0.7314399144,0.8130789893,0.9552193061,"Industrial Furnaces","8417"
0.0314419046,0.3131217646,0.3083930266,0.3705697336,0.2674355699,0.1338741199,0.0947024858,0.0922467522,0.1548010771,0.1051094433,0.0825313126,0.1291654357,0.1961223401,0.2653408526,0.268154835,0.2180316395,0.2832103902,0.2723110287,0.3270963435,0.4484013602,0.5914564017,0.6558862106,0.6748870313,0.6420299942,0.6000436866,"Refrigerators","8418"
1.509805338,1.5778680968,1.1972809898,1.1842424127,1.3963236511,1.6466733203,1.4674541253,1.6761067525,1.7246916596,1.4910371358,1.5250094656,1.5365587836,1.466302961,1.5114450798,1.3983957245,1.593156936,1.5570346179,1.4579159321,1.3450729896,1.1328319783,1.4747006417,1.3802956548,1.3366902668,1.3497088564,1.283573894,"Other Heating Machinery","8419"
1.6488230005,1.8798012675,2.2987734448,1.7357557256,1.5712132533,1.419859022,1.628456099,1.4817909489,1.3713548365,0.8428286937,0.8556527241,0.8618448019,0.6937958102,1.4941063552,1.4723153182,1.3997194657,1.4673623366,1.0883037333,0.9141709977,1.1432997483,1.3014647745,1.7017074091,1.9477250089,1.636750118,1.573284744,"Rolling Machines","8420"
1.3216372588,1.5229167313,1.4413938401,1.5019197918,1.5353345887,1.4699369825,1.5265072359,1.542149346,1.4059693069,1.545503099,1.7236241007,1.4399217959,1.2382705433,1.1911280249,1.1212369067,1.1643011795,1.0147217139,1.0303964535,1.0434401437,1.0042296104,0.9972368557,0.8892072529,0.9016908901,0.8915972681,0.9758716125,"Centrifuges","8421"
2.2305247251,2.011641081,1.977562683,1.6912214893,1.4870890029,1.424675679,1.5934911869,1.6511500174,1.7257582105,1.4476299744,1.4546271736,1.4589851344,1.1403609017,1.1326279472,0.4417003162,0.4645726001,0.3885823613,1.1382127266,1.2629530127,1.0698084472,0.9602594997,0.9905395525,1.1080552181,1.0873028938,0.9147735836,"Washing and Bottling Machines","8422"
0.5620924552,0.7364976911,0.8296981842,0.6528932687,0.6566293475,0.6680625586,0.928659368,0.6928894657,0.4634245146,0.3310062774,0.2962768954,0.4460636907,0.5284242841,0.6337102057,0.7434601534,0.5366786727,0.0136518174,0.4349543232,0.4181808648,0.9855587323,0.6879500031,1.2705499641,1.2546806939,1.2610483624,1.1801231645,"Scales","8423"
1.7440054043,1.7001991982,1.7008485419,1.0340041863,1.0534511632,1.1443562211,1.2345692505,1.2359058143,1.1427691083,0.9935507606,0.8396661003,0.9263559929,0.9328447513,0.9198316349,0.7336626649,0.8844262224,0.9356768765,0.934473135,1.2784799511,1.2744634508,1.3877510135,1.3169344753,1.2640017197,0.9945448124,0.9273947535,"Liquid Dispersing Machines","8424"
0.492782189,0.7524049706,0.5845366048,0.6082923791,0.4065021122,0.4537551073,0.6142020717,0.6084678215,0.5407961003,0.575939582,0.5976290811,0.8507755312,1.0130732282,1.0047789852,0.8957914284,1.0650364653,0.919415787,0.738326742,1.0760134964,0.7425517835,0.6013628441,0.7199481077,0.6486965578,0.4471123834,0.6956749094,"Pulley Systems","8425"
0.9517737729,0.7280820253,1.1452791316,0.7106116486,0.149297749,0.3243707889,0.4009068808,0.5140155199,0.8760888334,0.925981781,0.4717306744,0.5409150136,0.7431137401,0.805780846,0.4866039116,0.4641781633,0.1809547834,-0.0251306788,0.1832635501,0.4603520281,0.5772339726,0.176290529,0.0408901787,0.1747056846,0.2872528701,"Cranes","8426"
1.3819151611,1.6558697784,1.6511891668,1.5382101851,1.5300480831,1.617214557,1.5188768879,1.5789639093,1.5615352807,1.6467357292,1.9289704242,1.7166164178,1.5191270095,1.6214181912,1.6790268117,1.9722652992,1.8625973486,1.9599705873,1.4864237357,1.411417195,1.1333656949,1.6197290747,1.6422357411,1.569095461,1.6780608199,"Fork-Lifts","8427"
1.4372221988,1.5256237279,1.7217404726,1.6332830022,1.7846696076,1.7330308479,1.6694480274,1.5253264015,1.4883673046,1.6426815426,1.4772382787,1.6605679018,1.6294369875,1.5767648284,1.4463738547,1.072362288,1.0978348296,1.1414850945,0.8123059632,0.8439878962,1.0382002688,1.1354776383,1.1728410498,1.126638245,1.1110124236,"Lifting Machinery","8428"
0.6813084976,0.7571653491,1.0935660282,0.5383113877,0.2663676743,-0.2491629288,0.3385202248,-0.0252625556,0.0984696686,0.3153561041,0.0310630907,0.2626092177,0.2013358154,0.3375005786,-0.1641357413,0.0759831306,-0.0048336823,-0.3339143604,-0.5568773483,-0.6999556053,-0.5898990489,-0.4524014599,-0.3092015648,0.0821464109,-0.0212025539,"Large Construction Vehicles","8429"
0.4239194793,0.2215410309,0.6192839477,-0.6157506712,-0.6678393798,-0.8732419858,-0.8617402394,-0.9931653501,-0.797389729,-0.2833882512,-0.3338588658,-0.2370653751,-0.4332171518,-0.4503165966,-0.2902394514,-1.1588823398,-0.9486663109,-1.2650313018,-0.7974406364,-0.6769454811,-0.6153942778,-1.170135231,-0.7303371648,-0.6344709514,-0.5941973634,"Other Construction Vehicles","8430"
1.1369915387,1.1923179144,1.0607668122,0.9369723409,0.49685126,0.6155863293,0.4175725732,0.5272556761,0.6831850899,0.8887993774,0.6085668141,0.8094883559,0.8714574369,0.9040099841,0.9051598022,0.8186483135,0.6421370832,0.3513576524,0.609790337,0.4741993306,0.3971063856,0.367618194,0.6026625792,0.8419875401,0.8351272179,"Excavation Machinery","8431"
0.3824916097,0.4013437974,0.433118742,0.4921752136,0.4390506145,0.3887615012,0.2649444905,0.2465210073,0.5142721391,0.6117099649,0.6309409004,0.6383624125,0.5957917719,0.6756018523,0.5733812794,0.573512401,0.5529987501,0.4327710159,0.47443143,0.5316186572,0.6094638775,0.458963395,0.527975264,0.4996150353,0.6669929944,"Soil Preparation Machinery","8432"
1.0990042458,0.9070973756,1.0036929319,0.8919198882,1.0128631783,1.0446656417,1.0566140827,0.8503230679,0.8839695375,1.1207254625,1.1236321484,1.1374545225,1.1663072392,1.1258360566,1.0232129018,0.8955226863,0.8530018493,0.8651868101,0.8864477571,0.8907928379,0.8373771996,0.9088126158,0.9157653149,0.878269895,0.891268585,"Harvesting Machinery","8433"
0.7192280672,1.0852543337,0.8978974542,0.9146521213,0.9565081433,1.0385969534,0.906006259,0.7527692658,0.6304380119,0.5979626027,0.9097854271,1.0948624167,1.0620351029,1.0022779581,0.4404870461,0.1604683441,0.0864450394,0.5256295884,0.6989678955,0.6537979177,0.7177354959,0.6266842903,0.5077164645,0.6559187623,0.5200799775,"Dairy Machinery","8434"
1.2134088171,1.0799586862,1.1765102965,1.0502698722,1.1303925724,0.8919938804,0.9426675222,1.0077573159,1.268813831,1.4116118626,1.2156304286,0.9954617332,0.9014552747,1.1547675083,1.1480398667,0.9877241636,0.9618695821,0.6504104796,0.6663960964,0.6756179361,0.8483911096,0.8588969956,0.8493932599,0.8190526449,0.8260089135,"Other Agricultural Machinery","8436"
0.2413384465,0.2277463493,0.5158850794,0.2596190672,-0.1572415361,0.0029249676,-0.2889670216,-0.2832411296,-0.5761207597,-0.5946862601,-0.2825929053,-0.287658663,-0.4101771689,-0.2379864273,0.2727887178,0.1800654082,0.0710408431,-0.0971636719,0.0431620827,-0.1924160831,-0.0910299797,0.3354496887,0.3331533655,0.4944542559,0.2372611889,"Mill Machinery","8437"
0.9575463323,1.0613825637,1.1910026204,1.1170281429,0.6359248554,0.5016813023,0.4864625723,0.4731984932,0.6388409862,0.6839386808,0.5959196365,0.631575797,0.3601007522,0.4082399856,0.0997833605,0.2298819026,-0.0033348053,0.0010318037,0.3424259747,0.5883627229,0.5423255546,0.5635330704,0.5415887289,0.6744428757,0.6909620804,"Industrial Food Preperation Machinery","8438"
1.6075552914,1.7801889228,1.3133965888,1.3463505395,1.3265304975,1.4207381665,1.5707766468,1.6406176538,1.2844761784,1.3273243543,1.3855625305,1.7239266161,1.5110582544,1.609386246,1.5740127763,1.5293433903,1.5749204527,1.5665908232,1.6297379252,1.5327545047,1.5084183526,1.340158877,1.2171289413,1.5270297977,1.6822135145,"Papermaking Machines","8439"
0.2130661873,1.0506885078,1.5863519913,1.6260568253,1.6018471715,1.6483888026,1.3560736978,1.4490681768,1.3552567136,0.9776167997,1.0302841748,0.7936018511,0.9655452506,0.7664836205,1.0556971757,1.0312202444,1.1799133044,1.1009331561,0.9112795902,0.8281740099,1.126319789,1.0428751729,0.6470440049,0.9604681841,0.889997543,"Book-binding Machines","8440"
1.7099985895,1.8786888634,1.3415598782,1.3763173646,1.1170999615,1.0596312586,1.3121117462,1.5003652052,1.3034106444,1.2539173758,1.208795689,1.2047286732,1.2969106804,1.406111145,1.6323344537,1.4493766339,1.3016880482,1.5032779415,1.7248616765,1.4645557314,1.0603593459,1.2107708272,0.9951112398,1.1782399543,1.185173596,"Other Paper Machinery","8441"
1.6107503094,1.9833462741,1.9664133012,1.5350921091,1.5204962843,1.5642324238,1.7984427976,1.8226846941,1.4812320423,1.2938256114,0.9053724047,1.3091278898,0.958038874,1.2325562267,1.3545728851,1.3437233278,1.4403015137,1.102301016,1.2383486336,1.0934607867,1.1296439867,0.9430729423,0.9448294617,0.9218704536,1.1321492433,"Print Production Machinery","8442"
1.996399447,2.0340746842,1.5032030136,1.5737508625,1.5872159807,2.0504057077,1.6440204342,1.708414995,1.6478368196,2.0525135103,2.0255561509,2.0464843201,0.9029879377,0.8043544319,1.112452792,1.1756677904,1.0743939388,1.3999221501,1.3621922929,1.5899867313,1.5846351384,1.4124033639,1.35177564,1.4379589976,1.4908165745,"Industrial Printers","8443"
