"Data Source","World Development Indicators",

"Last Updated Date","2021-10-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"French Polynesia","PYF","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","86566.3028502583","86643.643572231","89119.3841700279","86886.948579317","93748.5501253273","87721.9494076292","93656.339066791","92749.5566582996","92555.300335948","89954.8461147408","95908.3128170241","99147.2881807429","96261.4873345299","95499.9076127647","95578.2615108733","95965.2512366176","95601.8073141158","91738.7527899469","90970.0609016321","90043.7990029688","85266.2105859195",
"Romania","ROU","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13302.4721812289","11685.0989040534","10757.3909129456","10936.7293787717","11383.2922146682","12117.3619597453","12627.2026959107","12049.5422117665","11829.4182858344","11803.3757558363","12109.5523994815","12920.4896061334","13909.6654206463","14338.3562796148","15924.0513339188","16770.6544964025","18224.7835861993","19833.9678688588","22044.3066816204","21002.2761402342","20303.1627966692","20792.173399081","21311.1336338426","22197.0383343645","23084.3747760397","23878.1885373067","25145.0133479761","27141.9193326803","28523.4731832065","29857.6464700842","28832.6231487683",
"Russian Federation","RUS","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21482.7481919439","20340.1319146049","17367.6412095757","15870.6058774315","13880.4651761339","13308.2049086586","12827.1162501779","13028.208334597","12358.1524097299","13189.7937595989","14569.9365828201","15378.0897391906","16175.0971950813","17434.8081359685","18765.5185595709","20042.8135032629","21757.4651663444","23647.2665058004","24887.8527197651","22939.69405447","23961.2202930302","24972.0784933004","25933.2926590626","26332.3966497152","26057.1553085019","25488.0961196394","25490.7082574641","25926.4438539743","26656.4095416865","27210.5459977867","26456.3879381321",
"Rwanda","RWA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936.634310103984","939.501467411194","1051.32207334206","1033.70152511203","542.659841229042","746.349712194917","816.760626113426","870.959677761298","874.188881408639","846.75265390358","867.61519073836","907.213902829806","1003.02114341004","1009.52602904277","1069.29779902229","1148.44637245018","1226.23908143495","1287.04841191342","1393.0299015146","1441.00028613358","1507.16501035777","1586.96124198572","1682.20649117176","1718.93576078752","1780.14497616194","1889.15810576486","1950.52626543078","1975.24866113275","2088.74922433298","2227.51703252759","2098.7103615481",
"South Asia","SAS","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1911.67982412876","1907.45340204053","1973.93354207169","2015.90717857962","2092.20641184168","2190.55473480557","2292.43533305081","2331.40701050693","2412.83567271621","2548.50066562584","2603.30175930059","2670.08381334137","2716.94743695945","2864.18884392699","3027.69891613822","3202.8437087471","3392.32141463788","3582.1298265981","3642.24635058349","3840.86671877515","4072.07879517614","4220.85657725088","4393.33437252601","4598.40038867774","4854.60833701231","5149.13840452875","5477.60968188942","5769.02232240337","6067.45164981777","6237.4441750998","5776.13573657844",
"Saudi Arabia","SAU","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41392.5330551145","46075.1300893149","46498.5580451748","44623.5110279279","43761.3181159638","42855.7858376723","43073.1308163071","42710.9105835065","43111.0822957003","40643.8371211839","41955.2077903119","40393.971960056","38170.2234257679","41229.8125935169","43210.2499612162","44309.5346040904","44276.8929662971","43865.9203058204","45340.1181991926","43169.5422899021","44036.7673460977","46989.1476687525","48024.4596693148","47848.3764661519","48209.1373326818","48921.2152512398","48625.8438163096","47306.2223190332","47592.7671468575","46962.1476877566","44328.1839106864",
"Sudan","SDN","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1602.89360435961","1679.31142758063","1744.03388510017","1776.86984691545","1748.30077267599","1804.74692981255","1861.14676914249","2002.9850001834","2033.09755544089","2039.36376682412","2109.56057522945","2185.04050101935","2261.47348909738","2369.23616952915","2393.41843504035","2501.96046064313","2678.34089173328","2905.6811289977","3048.29614857669","3064.39894313202","3089.57247579124","3379.68881846169","3785.72643927254","3947.20064332089","4124.50961365913","4187.86272224264","4234.75753645415","4327.78255278914","4344.52988671066","4185.60063543936","4022.86596657319",
"Senegal","SEN","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2472.78440391351","2463.53794715283","2422.77863529469","2385.08946407099","2317.93582807833","2380.24733316678","2367.64814507947","2381.50689843018","2463.46087560811","2557.79283475301","2595.10928846112","2642.68614395242","2580.83210023006","2658.56179831159","2712.87753906729","2758.35344646235","2750.19548003222","2754.19223718363","2780.61530712335","2780.61302743183","2797.11016032924","2757.07940494497","2788.67145940156","2777.11176906606","2868.31587705101","2966.45534736483","3067.66557684345","3203.90636811769","3309.48617330672","3361.46154773707","3300.0854932471",
"Singapore","SGP","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37251.6673993496","38628.2969236788","39973.9544762292","43443.0344406995","46773.8364896589","48641.6612171638","50193.8041346697","52574.7531340747","49703.0129865052","52129.7544654276","55865.791985418","53797.7139766711","55395.8063273534","58768.6433964601","63736.5402304285","66837.3062630121","70611.45584237","73840.9235495346","71322.2263315635","69287.0212853382","77957.812119898","81188.213687219","82755.0981275316","85364.6401984691","87581.6912290956","89135.3096879662","90915.4003580141","94940.970785297","97801.0461148415","97988.971642579","92995.9723729519",
"Solomon Islands","SLB","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2317.99940215394","2388.81631045283","2617.05632405713","2645.58334580719","2779.92100298894","2975.27835797673","2939.33797884259","2832.05498159451","2790.23790656287","2701.37396851171","2253.61086190761","2018.94093905543","1910.71796751198","1982.68138658287","2061.38887047731","2122.96352695466","2174.52641035946","2220.37921639226","2296.89233568323","2301.58775393598","2439.86232530792","2551.26375812904","2530.75893174193","2594.46170799936","2551.40106578556","2518.64747830047","2596.54593765104","2663.93950830045","2697.64643055486","2660.97969650967","2482.87191978213",
"Sierra Leone","SLE","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1460.77893701526","1485.19962713725","1203.07891313315","1224.90171670647","1206.39464249511","1111.38869071137","1128.59728406112","1056.72248710811","1064.24646428263","1024.27209974816","1063.29719794631","960.321505129031","1162.25681733067","1213.0200062246","1237.62933289341","1244.90141432555","1256.61644514124","1321.51285125733","1360.1610981794","1372.39206669911","1413.56373614617","1469.03345111028","1654.41218516052","1953.08836410675","1997.50929124002","1551.82309051333","1610.55096934817","1642.60747049629","1663.29348036377","1719.78974431978","1648.05335993719",
"El Salvador","SLV","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5264.67623108417","5271.21773004283","5563.9398642244","5808.20270343742","6002.49490388381","6212.22753623656","6195.50455428984","6327.07563533726","6437.34068701418","6523.45884564138","6548.63137037092","6562.53621306772","6626.9929957807","6694.66220386987","6720.96649844554","6870.62983910771","7136.85528246644","7238.19214441391","7392.84652175997","7208.16330903936","7328.71990965524","7575.63973950408","7754.68799218823","7892.436955194","7990.45957385621","8143.22444194769","8309.44179938702","8454.05555134382","8614.01795915502","8796.06206368971","8056.54308612852",
"San Marino","SMR","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63990.0134144302","68029.6760505345","73393.2541510002","74121.588515005","77249.235409883","76507.4739407197","78396.5433239533","80883.7019038812","81766.0041436084","83839.8484765405","88683.31526291","87177.9006384265","77188.6285312613","72038.113620541","65142.7645304895","59708.7273736476","58419.913610278","57328.0766331831","58061.8567960786","59009.7986757906","58867.0133632425","59576.4293867845","60847.1067610929","",
"Somalia","SOM","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7752.18807437424","8245.97007995255","8865.06780258427","9196.04982086183","8359.6043941447","8900.59392823903","9529.21682732296","10146.5649268438","10614.3282507603","11599.6444276434","12277.9765389549","12955.9531924689","13846.2823832913","14691.7802796575","14347.8562516811","14510.9633040097","14923.8016040875","14894.1959307062","15399.7829147623","15226.3201716299","15578.2028500791","16182.8216850199","16611.0168589401","17452.7958990327","18292.175030713","18210.0046204616",
"Sub-Saharan Africa (excluding high income)","SSA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2826.0826750055","2759.71868281261","2675.06369102382","2580.75149112373","2538.37064342585","2557.92198849355","2620.61554545197","2641.75208511993","2638.30039791786","2629.15129332557","2645.54548676415","2689.46709786254","2780.81761803899","2822.53931709133","2928.95173328652","3029.3832331302","3133.55219503255","3249.58910084103","3336.24471330193","3358.77480722968","3459.94483729382","3531.15576566207","3603.7223479989","3694.19990556272","3780.33280331071","3796.53411430453","3756.04944602982","3766.61801073253","3778.56024736067","3783.40804772202","3620.32825448443",
"South Sudan","SSD","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2827.68374084172","2761.33404286595","2676.78552165153","2582.55944965263","2540.1101978875","2559.59071143435","2622.32356517592","2643.64944562517","2640.32678628943","2631.16293635921","2647.53434461486","2691.34658630354","2782.65292718005","2824.19943334835","2930.50069386687","3031.04418098051","3135.33421244212","3251.52582277677","3338.06321808695","3360.51626781884","3461.7404933031","3533.07123387031","3605.60275574593","3696.14554314802","3782.31346683372","3798.56554493736","3758.13309809242","3768.75637921481","3780.67009811751","3785.49661075009","3622.11903004536",
"Small states","SST","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12231.5949846145","12420.9367140282","12621.8945457681","13012.3384891259","13317.6050232944","13698.299552356","14161.7938194867","15007.2128723782","15498.9368857592","16590.8473078956","17566.5461164295","18207.3380845709","17930.6752179795","18736.6414130371","19507.583273974","19787.0760487366","20077.3794549022","20368.3665654249","20526.1747033535","20593.1761723676","20475.9474907415","20544.9355258037","20576.575972865","19084.9918590124",
"Sao Tome and Principe","STP","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2589.16386894934","2602.34707556056","2718.92266887987","2761.94933998094","2887.70061014212","3069.00053978353","3080.7987558293","3239.02022538044","3227.91335126423","3357.47020767861","3426.32462934774","3461.32747578359","3558.43660920737","3720.78680135495","3794.35861200758","3878.82988730279","3952.94541167978","3993.27881366433","4005.34164127911","4051.60486257032",
"Suriname","SUR","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12437.1636176128","12530.5023254375","12351.8655968078","11325.8597907209","11520.6189529758","11344.5704226557","11295.5306548471","11782.7480860751","11905.0448690533","11598.5872469873","11702.247447378","12049.6912545047","12241.8473391035","12860.8005169832","13791.6697635271","14245.4802172134","14896.883388724","15477.9457693814","15934.0724975289","16226.2913922563","16871.0729728993","17656.0127526027","17927.684748779","18249.6575959821","18098.4349115884","17297.9327943274","16280.2689217177","16372.5796227304","17019.0818417569","17046.9227684581","14444.1591998255",
"Slovak Republic","SVK","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11696.9717237217","11873.9575311891","12561.2038568479","13256.3680830998","14104.0395182095","14912.2641857715","15499.3005830528","15467.091899723","15668.7173034998","16208.1791508006","16945.2368195154","17888.8401427128","18837.0056935198","20082.6978010303","21787.3553759146","24140.323204021","25464.2724609794","24043.000200277","25430.9158776712","26121.2879505175","26571.4825867025","26719.8627640545","27399.0894509833","28691.0489418058","29265.1972087344","30093.3514129789","31148.6225858018","31887.7653860755","30345.6787811086",
"Slovenia","SVN","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21479.2242778402","22181.0719275455","23332.5207530637","24150.2980337527","25419.9887047441","26275.5944020648","27078.083505983","27992.6235916105","28803.9050465288","30040.2709681686","31127.2303863085","32811.0525082979","34905.5752231377","36073.6133464073","33050.5292594636","33348.8999786523","33566.3425578706","32611.8147894373","32232.3695164829","33092.0500219888","33797.9888355854","34851.2513119248","36505.6772178798","37982.1812313715","38944.6842313012","37089.0950778565",
"Sweden","SWE","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34156.8202971425","33536.0149056118","32953.6182903423","32086.0126428301","33110.8255761839","34233.7027776288","34719.1107469171","35764.6847640308","37286.0953943757","38839.4262714954","40625.3620520538","41103.7264589774","41870.2591560099","42678.2841388566","44354.3910620977","45440.2967492535","47292.3136933265","48557.3843477247","47963.4937520407","45492.768174936","47791.3715245947","48947.4393112155","48300.8425001578","48462.1600029489","49258.9961639539","50928.962975552","51334.4320301641","51947.9542478244","52349.2924275599","52850.5691792533","51003.2807725782",
"Eswatini","SWZ","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5097.82360932787","5047.36651371795","5079.63061991115","5115.21614417379","5123.07858859238","5258.97018394231","5353.18906366169","5416.68398138039","5464.12095243515","5545.10273882181","5579.13655947274","5592.50603727853","5806.26693421796","6009.49542662657","6206.09179811397","6551.01015339516","6906.56444179071","7167.54313180945","7176.21346924816","7236.73469902611","7459.22797562412","7575.71558669499","7930.46867816153","8179.48576594296","8192.52795301406","8304.65845837116","8321.03191383719","8408.04312159643","8520.59238619335","8621.8040669514","8392.71756391091",
"Sint Maarten (Dutch part)","SXM","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41969.4037404409","43543.8897582329","46392.8687508029","45401.7023586931","43523.5357917997","42946.6845432836","41852.4041272813","40857.7694761666","37914.1229673613","35342.1066072069","","",
"Seychelles","SYC","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14584.8191611583","14789.1191372118","15775.6732328927","16407.7515263108","15848.5364066912","15488.2974914757","16013.2609862438","17719.5407954525","18836.5743244249","18815.9602844438","18931.1506329027","18485.0166359894","18145.8519720222","17271.9155576752","16841.8434899575","18273.719660463","19580.9017788872","21511.4131616365","20584.0823450862","20276.8283962653","20892.6917450363","23140.9267985586","23203.9479994714","24150.2107150581","24848.6102246552","25500.4865590545","26309.6859033258","27242.6560347508","27342.1616519905","27521.1667744956","24361.8939424167",
"Syrian Arab Republic","SYR","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23761.2065784249","23049.4472847735","22849.5759149804","24392.0205723675","26693.1035377807","28175.2522037496","27060.5896570252","28160.8892876027","29251.0777284406","21122.0057129754",
"Chad","TCD","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1003.78554147824","1055.16204994379","1103.79736958049","901.025650981078","960.585816170955","940.682424412148","929.580370552821","949.080823950917","980.23444987744","939.272920409891","897.34703736949","964.737480839424","1007.06275012841","1111.60459241536","1430.36832482671","1618.13661604613","1572.4821779686","1569.74883183845","1564.79168999509","1577.66948800015","1732.69158409284","1676.76945838237","1765.19498420091","1804.32252218497","1866.26607861774","1857.10786365964","1687.05356916322","1587.03232784726","1576.32111465904","1579.62610063652","1519.91236158763",
"East Asia & Pacific (IDA & IBRD countries)","TEA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2196.65161717151","2328.58778230466","2528.53945203558","2751.98429423679","2991.66998439337","3234.91429085156","3474.21446385672","3658.48337120697","3640.11987122756","3809.68789822126","4046.52514043906","4265.63752196578","4548.92966522979","4891.83226434071","5271.95740021585","5716.87051753214","6256.22047123863","6931.33652947379","7439.06390713804","7924.06022328964","8617.29468138065","9254.10910216995","9869.33238543328","10487.8181603316","11110.1383505596","11747.5539624633","12405.9236029243","13123.0908952567","13870.3970525686","14566.7598520636","14592.3740406452",
"Europe & Central Asia (IDA & IBRD countries)","TEC","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14913.2726435687","13986.5294297435","12543.3512421749","11793.5583698002","10617.8915976423","10483.865687782","10504.1053108551","10759.1847239275","10652.522752629","10919.7928641256","11740.9620099748","12117.4338769079","12735.7418634138","13545.0183110207","14624.4269918105","15565.5378584234","16772.2777787312","18033.8563516946","18793.0607824182","17737.2390774439","18474.0219425814","19407.902433903","19952.5967504088","20512.9288609031","20805.6038172763","20873.1020673608","21148.7406645082","21894.0413701987","22552.2655830566","23050.2143829809","22524.2552415672",
"Togo","TGO","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1346.90460934997","1306.77047720366","1228.38950632881","1021.43189799791","1148.3672826047","1207.49853910561","1277.17202998054","1416.13880410562","1339.81256376085","1330.55301928196","1281.53820930186","1256.8278328605","1271.15814392142","1322.5853267921","1276.79359591946","1186.00726872734","1185.48822852637","1140.39439982937","1154.9118254541","1186.22350727066","1225.09285117746","1269.03881752655","1316.57531091003","1360.70730820797","1404.26300255658","1447.36231469102","1489.82183325324","1516.52584913962","1553.52516857859","1599.17056019465","1588.60238023094",
"Thailand","THA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7101.08738491968","7617.99676264611","8151.38790907262","8744.3589284426","9357.43166099844","10016.5669995164","10466.0266129569","10058.0044823197","9178.76716281347","9488.52370041605","9808.28411837605","10052.4438325601","10582.3180015969","11258.6219738522","11884.7030614894","12302.7234805798","12836.1265433307","13458.2243053565","13618.6742210133","13456.6906640844","14397.0801627527","14448.5074654002","15422.4400161683","15765.2097933208","15851.9690003962","16283.1648842033","16779.8092171314","17420.5754710361","18093.2679074603","18450.9523560267","17284.5082918548",
"Tajikistan","TJK","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3887.2666770911","3533.15281044053","2462.1040845725","2024.89503388166","1569.50209447971","1354.20737074858","1111.36958294953","1113.48291173831","1155.32742249112","1180.00550166206","1258.35624279443","1356.61786668278","1477.79120525216","1611.58900085846","1745.34124308619","1827.46358106809","1917.74147835821","2026.32313811779","2141.74708508896","2178.49364143476","2269.96523595817","2384.0656972758","2505.15813458335","2628.80128710782","2739.31945709148","2834.5760861251","2956.86776464993","3089.5295125376","3243.76194333891","3401.5079298785","3473.84421747585",
"Turkmenistan","TKM","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7207.93394877223","6685.07196833905","5523.28933315539","5451.06229696596","4393.75950385793","3987.54563664097","4175.81983668549","3642.18893942318","3849.21084097437","4431.46005936646","4622.07875656117","4772.17661943421","4736.78078404191","4843.56708736216","5034.24789042693","5629.0698391954","6174.73802830858","6773.09569391502","7665.45219775881","8015.80961742371","8616.88953254413","9717.64188636576","10604.0004134209","11471.1840827954","12421.3697709052","12993.5318096291","13562.5284762511","14205.0265119624","14845.3446497287","15538.4199701316","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10528.2595417713","10702.5622101747","10813.8268585589","11082.6933825841","11465.005812906","11345.0136057323","11617.7825390642","12042.9344330302","12173.6838442722","12039.2124936498","12285.6433422607","12145.7276934137","12044.7224779295","12191.0605356363","12687.3505398279","13036.1215106528","13542.7807134154","14095.0087951336","14456.987766467","13990.7062598705","14747.2470247336","15258.7176441771","15492.9004463641","15784.3277188482","15864.9109639942","15815.1472960088","15668.3110758508","15826.7735038732","15957.5261058101","15944.2940885959","14733.337595227",
"Timor-Leste","TLS","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2328.30466726771","2658.28584355599","2422.41191237934","2308.47500590139","2258.61735145946","2272.4450564684","2133.4547600223","2306.41101394079","2521.54049194018","2724.74814544794","2930.05449067477","3045.45796048743","3172.27931106179","3182.52504069094","3264.56251049459","3297.88916309166","3344.57088351568","3145.4831207097","3051.66811727864","3552.59699769392","3181.13718760249",
"Middle East & North Africa (IDA & IBRD countries)","TMN","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6611.67769327182","6414.86052250493","6544.07366099406","6559.96338821647","6525.49955378796","6566.3207627065","6821.46554639767","6911.4181628506","7216.90008068861","7395.4117763131","7718.82965714824","7772.4592336562","7881.01178378948","7927.74285334567","8372.82175051206","8578.30053537273","8876.6618975632","9275.31348206517","9475.73873884421","9572.18634189493","9885.73700611693","9706.50945485489","9761.77325467116","9757.51520226665","9813.99504137191","9840.14917211448","10366.9110957643","10520.6624133536","10378.0636100398","10246.402715693","9820.881526392",
"Tonga","TON","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3765.39012118534","3999.61762482449","4003.18084658394","4145.95535281619","4342.9674266928","4652.09303557581","4721.57478868593","4761.83032924521","4858.0463131923","5015.63144034007","5034.41516562787","5195.57261088469","5417.69313740651","5511.12392625902","5344.83217437842","5312.37415216318","5262.44445083749","5232.3167095605","5438.07785405326","5129.8913098852","5166.93205439861","5541.77196044234","5632.09161877784","5703.41989710407","5861.464132687","5944.4526863595","6312.32630161575","6467.12427796495","6411.28936778647","6378.1283460138","",
"South Asia (IDA & IBRD)","TSA","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1911.67982412876","1907.45340204053","1973.93354207169","2015.90717857962","2092.20641184168","2190.55473480557","2292.43533305081","2331.40701050693","2412.83567271621","2548.50066562584","2603.30175930059","2670.08381334137","2716.94743695945","2864.18884392699","3027.69891613822","3202.8437087471","3392.32141463788","3582.1298265981","3642.24635058349","3840.86671877515","4072.07879517614","4220.85657725088","4393.33437252601","4598.40038867774","4854.60833701231","5149.13840452875","5477.60968188942","5769.02232240337","6067.45164981777","6237.4441750998","5776.13573657844",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2827.68374084171","2761.33404286595","2676.78552165153","2582.55944965263","2540.11019788749","2559.59071143435","2622.32356517592","2643.64944562517","2640.32678628943","2631.1629363592","2647.53434461486","2691.34658630354","2782.65292718005","2824.19943334835","2930.50069386687","3031.04418098051","3135.33421244212","3251.52582277677","3338.06321808695","3360.51626781884","3461.7404933031","3533.07123387031","3605.60275574593","3696.14554314801","3782.31346683372","3798.56554493736","3758.13309809242","3768.7563792148","3780.67009811751","3785.49661075009","3622.11903004536",
"Trinidad and Tobago","TTO","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10121.0982474392","10368.2920994937","11344.8250118688","11206.2095970055","11550.9501444515","11946.3541560084","12764.6000631734","13699.9038751349","14791.1122857059","15949.9065672255","17007.1777544988","17653.8784989409","18971.7214099007","21603.9480978466","23203.0503467445","24522.4047732898","27632.2879309132","28815.5072421027","29656.8821940302","28215.5065166618","28994.6241194189","28735.4121532646","28913.5110899829","29363.8157002786","28911.5654238511","29169.3666370495","27390.815270018","26447.8225767315","26355.2097557321","25931.0352735776","23822.9230596276",
"Tunisia","TUN","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5432.31057127626","5520.28777619561","5822.67902818441","5827.01474907471","5896.92201676365","5931.43722728614","6257.96711512099","6508.71322473525","6737.78573943679","7068.63573532431","7329.32229248664","7541.09710390166","7580.9628857292","7878.37300095653","8305.35212073772","8523.06222490759","8886.9842918223","9387.99260114745","9682.76020741026","9871.97957936744","10113.3388423567","9820.93291350408","10123.3981250154","10308.3512820788","10498.8169631908","10510.2975630016","10524.8808070267","10605.2618450958","10763.6962513602","10755.5391537908","9727.47395497889",
"Turkey","TUR","GDP per capita, PPP (constant 2017 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12629.4672844847","12507.3077888705","12923.0790122576","13689.6609622419","12844.2068363537","13637.6176076473","14413.1607325107","15261.5369452328","15384.5539463693","14653.6974371682","15433.5871173779","14330.4181400824","15031.2229803024","15670.4176286226","16968.8736060922","18251.6691005273","19277.5306890542","20009.6888944405","19933.0672701803","18731.5193827815","20027.6668280745","21932.2945702348","22610.68277337","24117.6584666467","24881.7277914013","25958.6407619491","26385.0019380395","27913.8187155877","28312.6834240441","28199.0515903557","28384.9877843092",
