Section ID,Section,HS2 ID,HS2,HS4 ID,HS4,HS6 ID,HS6,Trade Value
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62825,Inorganic Salts,6282580,Antimony oxides,731247
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62825,Inorganic Salts,6282590,"Metal bases, oxides, hydroxides, peroxides, nes",6268997
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62826,Fluorides,6282619,"Fluorides of metals except ammonium, sodium, aluminiu",9638700
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62826,Fluorides,6282630,Sodium hexafluoroaluminate (synthetic cryolite),100043
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62826,Fluorides,6282690,Complex fluorine salts except synthetic cryolite,1187864
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62827,Chlorides,6282710,Ammonium chloride,190104
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62827,Chlorides,6282720,Calcium chloride,190006
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62827,Chlorides,6282731,Magnesium chloride,32017
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62827,Chlorides,6282732,Aluminium chloride,170358
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62827,Chlorides,6282735,Nickel chloride,7202988
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62827,Chlorides,6282739,Chlorides of metals nes,7920225
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62827,Chlorides,6282741,Chloride oxides and chloride hydroxides of copper,422198
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62827,Chlorides,6282749,"Chloride oxides, hydroxides of metals except copper",47442
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62827,Chlorides,6282751,Bromides of sodium and potassium,10879
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62827,Chlorides,6282759,Bromides and bromide oxides of non-alkali metals,5557893
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62827,Chlorides,6282760,Iodides and odide oxides of metals,3416826
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62828,Hypochlorites,6282810,Commercial and other calcium hypochlorite,34288
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62828,Hypochlorites,6282890,"Hypochlorites nes, chlorites & hypobromites of metals",360710
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62829,Chlorates and Perchlorates,6282911,Sodium chlorate,51004
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62829,Chlorates and Perchlorates,6282919,Chlorates of metals except sodium,326
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62829,Chlorates and Perchlorates,6282990,"Perchlorates, bromates & per-,iodates & per- of metal",263183
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62830,Sulfides,6283010,Sodium sulphides,771918
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62830,Sulfides,6283090,"Sulphides of metals nes, polysulphides of metals",691710
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62831,Dithionites and Sulfoxylates,6283110,Dithionites and sulphoxylates of sodium,4045715
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62831,Dithionites and Sulfoxylates,6283190,Dithionites and sulphoxylates of metals except sodium,894648
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62832,Sulfites,6283210,Sodium sulphites,359001
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62832,Sulfites,6283220,Sulphites of metals other than sodium,138361
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62832,Sulfites,6283230,Thiosulphates of metals,115503
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62833,Sulfates,6283311,Disodium sulphate,2277216
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62833,Sulfates,6283319,Sodium sulphates other than disodium sulphate,326469
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62833,Sulfates,6283321,Magnesium sulphate,38589
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62833,Sulfates,6283322,Aluminium sulphate,478912
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62833,Sulfates,6283324,Nickel sulphates,250099701
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62833,Sulfates,6283325,Copper sulphates,71813568
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62833,Sulfates,6283327,Barium sulphate,236229
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62833,Sulfates,6283329,Sulphates of metals nes,5752879
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62833,Sulfates,6283330,Alums,1398968
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62833,Sulfates,6283340,Peroxosulphates (persulphates) of metals,1922133
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62834,Nitrites and Nitrates,6283410,Nitrites of metals,89635
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62834,Nitrites and Nitrates,6283421,Potassium nitrate,110262
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62834,Nitrites and Nitrates,6283429,Nitrates of metals except potassium and bismuth,1242333
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62835,Phosphinates and Phosphonates,6283510,Phosphinates and phosphonates,1081215
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62835,Phosphinates and Phosphonates,6283522,Mono- or di-sodium phosphates,324400
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62835,Phosphinates and Phosphonates,6283524,Potassium phosphates,238215
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62835,Phosphinates and Phosphonates,6283525,Calcium hydrogen-orthophosphate,6309
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62835,Phosphinates and Phosphonates,6283526,Calcium phosphates except hydrogen-orthophosphate,42428
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62835,Phosphinates and Phosphonates,6283529,Phosphates of metals nes,2384285
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62835,Phosphinates and Phosphonates,6283531,Sodium triphosphate,211485
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62835,Phosphinates and Phosphonates,6283539,Polyphosphates of metals except sodium triphosphate,4329808
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62836,Carbonates,6283620,Disodium carbonate,485327
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62836,Carbonates,6283630,Sodium bicarbonate,406105
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62836,Carbonates,6283640,Potassium carbonates,9967971
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62836,Carbonates,6283650,Calcium carbonate,21148533
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62836,Carbonates,6283660,Barium carbonate,59367
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62836,Carbonates,6283691,Lithium carbonates,140391
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62836,Carbonates,6283692,Strontium carbonate,25630
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62836,Carbonates,6283699,Carbonates of metals nes,17124938
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62837,Cyanides,6283711,Cyanides and cyanide oxides of sodium,10732020
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62837,Cyanides,6283719,Cyanides and cyanide oxides of metals except sodium,4196788
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62837,Cyanides,6283720,Complex cyanides of metals,90
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62839,Silicates,6283911,Sodium metasilicates,895921
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62839,Silicates,6283919,Silicates of sodium other than metasilicates,6271937
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62839,Silicates,6283990,"Commercial alkali metal silicates, silicates nes",6746435
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62840,Borates,6284019,Disodium tetraborate (refined borax) hydrated,44484
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62840,Borates,6284020,Borates of metals except refined borax,373092
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62840,Borates,6284030,Peroxoborates (perborates) of metals,27752
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62841,Oxometallic or Peroxometallic Acid Salts,6284130,Sodium dichromate,3776
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62841,Oxometallic or Peroxometallic Acid Salts,6284150,"Chromates, dichromates, peroxochromates nes",322820
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62841,Oxometallic or Peroxometallic Acid Salts,6284160,"Manganites, manganates and permanganates of metals",821155
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62841,Oxometallic or Peroxometallic Acid Salts,6284170,Metallic molybdates,5370
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62841,Oxometallic or Peroxometallic Acid Salts,6284180,Metallic tungstates (wolframates),11429271
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62841,Oxometallic or Peroxometallic Acid Salts,6284190,Salts of oxymetallic or peroxometallic acids nes,10051647
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62842,Other Inorganic Acids Salts,6284210,Double or complex silicates of metals,358757
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62842,Other Inorganic Acids Salts,6284290,"Metallic salts of inorganic acids nes, except azides",3562523
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62843,Precious Metal Compounds,6284310,Colloidal precious metals,1424643
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62843,Precious Metal Compounds,6284321,Silver nitrate,712873
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62843,Precious Metal Compounds,6284329,Silver compounds other than silver nitrate,18536496
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62843,Precious Metal Compounds,6284330,Gold compounds,11517209
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62843,Precious Metal Compounds,6284390,"Precious metal compounds except gold, silver, amalgam",39688376
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62844,Radioactive Chemicals,6284410,"Natural uranium, its compounds, mixtures",67202
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62844,Radioactive Chemicals,6284420,"Uranium (enriched U235), plutonium compounds, alloys",5248
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62844,Radioactive Chemicals,6284440,"Radio-actives nes, their mixtures and compounds",133344
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62845,Other Isotopes,6284510,Heavy water (deuterium oxide),4303
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62845,Other Isotopes,6284590,"Isotopes nes, compounds",1387144
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62846,Rare-Earth Metal Compounds,6284610,Cerium compounds,3545224
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62846,Rare-Earth Metal Compounds,6284690,"Compounds, mixes of rare-earths, yttrium, scandium ne",19161981
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62847,Hydrogen peroxide,6284700,Hydrogen peroxide,5674454
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62849,Carbides,6284910,Calcium carbide,21112
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62849,Carbides,6284920,Silicon carbide,6144321
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62849,Carbides,6284990,Carbides except calcium and silicon,900927
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62850,Hydrides and other anions,6285000,"Hydrides, nitrides, azides, silicides and borides",15254380
6,Chemical Products,628,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",62851,Inorganic Compounds,6285100,"Inorganic compounds,liquid/compressed air,amalgams ne",6968516
6,Chemical Products,629,Organic chemicals,62901,Acyclic Hydrocarbons,6290110,Saturated acyclic hydrocarbons,5821312
6,Chemical Products,629,Organic chemicals,62901,Acyclic Hydrocarbons,6290121,Ethylene,107044788
6,Chemical Products,629,Organic chemicals,62901,Acyclic Hydrocarbons,6290122,Propene (propylene),541939230
6,Chemical Products,629,Organic chemicals,62901,Acyclic Hydrocarbons,6290123,Butene (butylene) and isomers thereof,19518534
6,Chemical Products,629,Organic chemicals,62901,Acyclic Hydrocarbons,6290124,"Buta-1, 3-diene and isoprene",145129986
6,Chemical Products,629,Organic chemicals,62901,Acyclic Hydrocarbons,6290129,Unsaturated acyclic hydrocarbons nes,48864193
6,Chemical Products,629,Organic chemicals,62902,Cyclic Hydrocarbons,6290211,Cyclohexane,1050347
6,Chemical Products,629,Organic chemicals,62902,Cyclic Hydrocarbons,6290219,"Cyclanes, cyclenes and cycloterpenes nes",39616076
6,Chemical Products,629,Organic chemicals,62902,Cyclic Hydrocarbons,6290220,Benzene,12577693
6,Chemical Products,629,Organic chemicals,62902,Cyclic Hydrocarbons,6290230,Toluene,235141202
6,Chemical Products,629,Organic chemicals,62902,Cyclic Hydrocarbons,6290241,O-xylene,8221469
6,Chemical Products,629,Organic chemicals,62902,Cyclic Hydrocarbons,6290242,M-xylene,215428
6,Chemical Products,629,Organic chemicals,62902,Cyclic Hydrocarbons,6290243,P-xylene,913454396
6,Chemical Products,629,Organic chemicals,62902,Cyclic Hydrocarbons,6290244,Mixed xylene isomers,56194840
6,Chemical Products,629,Organic chemicals,62902,Cyclic Hydrocarbons,6290250,Styrene,390209456
6,Chemical Products,629,Organic chemicals,62902,Cyclic Hydrocarbons,6290260,Ethylbenzene,1154055
6,Chemical Products,629,Organic chemicals,62902,Cyclic Hydrocarbons,6290270,Cumene,20258524
6,Chemical Products,629,Organic chemicals,62902,Cyclic Hydrocarbons,6290290,Cyclic hydrocarbons nes,37973397
6,Chemical Products,629,Organic chemicals,62903,Halogenated Hydrocarbons,6290311,Chloromethane and chloroethane,266384
6,Chemical Products,629,Organic chemicals,62903,Halogenated Hydrocarbons,6290312,Dichloromethane (methylene chloride),9538311
6,Chemical Products,629,Organic chemicals,62903,Halogenated Hydrocarbons,6290313,Chloroform (trichloromethane),1234396
6,Chemical Products,629,Organic chemicals,62903,Halogenated Hydrocarbons,6290315,"1,2-dichloroethane(ethylene dichloride)",40881691
6,Chemical Products,629,Organic chemicals,62903,Halogenated Hydrocarbons,6290319,"Chlorinated derivs saturated acyclic hydrocarbons, ne",446891
6,Chemical Products,629,Organic chemicals,62903,Halogenated Hydrocarbons,6290321,Vinyl chloride (chloroethylene),225834934
6,Chemical Products,629,Organic chemicals,62903,Halogenated Hydrocarbons,6290322,Trichloroethylene,1978761
6,Chemical Products,629,Organic chemicals,62903,Halogenated Hydrocarbons,6290323,Tetrachloroethylene (perchloroethylene),648
6,Chemical Products,629,Organic chemicals,62903,Halogenated Hydrocarbons,6290329,Chlorinated derivs unsaturated acyclic hydrocarbon ne,2421256
6,Chemical Products,629,Organic chemicals,62903,Halogenated Hydrocarbons,6290330,Fluor-/brom-/iodin-ated derivs of acyclic hydrocarbon,5773171
6,Chemical Products,629,Organic chemicals,62903,Halogenated Hydrocarbons,6290340,Multi-halogen derivatives of acyclic hydrocarbons,258869
6,Chemical Products,629,Organic chemicals,62903,Halogenated Hydrocarbons,6290359,Halogenated cyclanic/cyclenic/cycloterpen hydrocarbon,4080471
6,Chemical Products,629,Organic chemicals,62903,Halogenated Hydrocarbons,6290361,"Chlorobenzene, o-dichlorobenzene and p-dichlorobenzen",252979
6,Chemical Products,629,Organic chemicals,62903,Halogenated Hydrocarbons,6290362,Hexachlorobenzene and DDT,58384
6,Chemical Products,629,Organic chemicals,62903,Halogenated Hydrocarbons,6290369,"Halogenated derivatives of aromatic hydrocarbons, nes",1865659
6,Chemical Products,629,Organic chemicals,62904,"Sulfonated, Nitrated or Nitrosated Hydrocarbons",6290410,"Sulphonated hydrocarbons, salts and ethyl esters",9888820
6,Chemical Products,629,Organic chemicals,62904,"Sulfonated, Nitrated or Nitrosated Hydrocarbons",6290420,"Nitrated, nitrosated hydrocarbons",37128
6,Chemical Products,629,Organic chemicals,62904,"Sulfonated, Nitrated or Nitrosated Hydrocarbons",6290490,"Hydrocarbon derivs, mixed sulpho/nitro/nitroso groups",6357428
6,Chemical Products,629,Organic chemicals,62905,Acyclic Alcohols,6290511,Methyl alcohol,1296478
6,Chemical Products,629,Organic chemicals,62905,Acyclic Alcohols,6290512,Propyl alcohol and isopropyl alcohol,78119490
6,Chemical Products,629,Organic chemicals,62905,Acyclic Alcohols,6290513,N-butyl alcohol,121764657
6,Chemical Products,629,Organic chemicals,62905,Acyclic Alcohols,6290514,Butanols nes,14014511
6,Chemical Products,629,Organic chemicals,62905,Acyclic Alcohols,6290516,"Octanol(octyl alcohol), isomers",33015645
6,Chemical Products,629,Organic chemicals,62905,Acyclic Alcohols,6290517,"Dodecan-1-ol, hexadecan-1-ol and octadecan-1-ol",276663
6,Chemical Products,629,Organic chemicals,62905,Acyclic Alcohols,6290519,Saturated monohydric acyclic alcohols nes,37656540
6,Chemical Products,629,Organic chemicals,62905,Acyclic Alcohols,6290522,Acyclic terpene alcohols,1507840
6,Chemical Products,629,Organic chemicals,62905,Acyclic Alcohols,6290529,Unsaturated monohydric acyclic alcohols nes,255032
6,Chemical Products,629,Organic chemicals,62905,Acyclic Alcohols,6290531,Ethylene glycol (ethanediol),832038022
6,Chemical Products,629,Organic chemicals,62905,Acyclic Alcohols,6290532,"Propylene glycol (propane-1,2-diol)",8463482
6,Chemical Products,629,Organic chemicals,62905,Acyclic Alcohols,6290539,Diols except ethylene and propylene glycol,218203087
6,Chemical Products,629,Organic chemicals,62905,Acyclic Alcohols,6290541,Trimethylolpropane,8126462
6,Chemical Products,629,Organic chemicals,62905,Acyclic Alcohols,6290542,Pentaerythritol,34219997
6,Chemical Products,629,Organic chemicals,62905,Acyclic Alcohols,6290543,Mannitol,13965
6,Chemical Products,629,Organic chemicals,62905,Acyclic Alcohols,6290544,D-glucitol (sorbitol),52824
6,Chemical Products,629,Organic chemicals,62905,Acyclic Alcohols,6290549,Polyhydric acyclic alcohols nes,5983168
6,Chemical Products,629,Organic chemicals,62905,Acyclic Alcohols,6290550,Derivatives of acyclic alcohols,1574629
6,Chemical Products,629,Organic chemicals,62906,Cyclic Alcohols,6290611,Menthol,29058
6,Chemical Products,629,Organic chemicals,62906,Cyclic Alcohols,6290612,"Cyclohexanol,methylcyclohexanol, dimethylcyclohexanol",31882
6,Chemical Products,629,Organic chemicals,62906,Cyclic Alcohols,6290613,Sterols and inositols,44124
6,Chemical Products,629,Organic chemicals,62906,Cyclic Alcohols,6290619,"Cyclic alcohols, derivatives, other than aromatic, ne",9204778
6,Chemical Products,629,Organic chemicals,62906,Cyclic Alcohols,6290621,Benzyl alcohol,384753
6,Chemical Products,629,Organic chemicals,62906,Cyclic Alcohols,6290629,"Aromatic alcohols, derivatives, except benzyl alcohol",160089
6,Chemical Products,629,Organic chemicals,62907,Phenols,6290711,"Phenol (hdroxybenzene), salts",56470468
6,Chemical Products,629,Organic chemicals,62907,Phenols,6290712,"Cresols, salts",295120
6,Chemical Products,629,Organic chemicals,62907,Phenols,6290713,"Octylphenol, nonylphenol and isomers, salts thereof",36298020
6,Chemical Products,629,Organic chemicals,62907,Phenols,6290715,"Naphthols, salts",61627
6,Chemical Products,629,Organic chemicals,62907,Phenols,6290719,Monophenols nes,54710815
6,Chemical Products,629,Organic chemicals,62907,Phenols,6290721,"Resorcinol, salts",314148
6,Chemical Products,629,Organic chemicals,62907,Phenols,6290722,"Hydroquinone (quinol), salts",96091
6,Chemical Products,629,Organic chemicals,62907,Phenols,6290723,"Bisphenol A, diphenylolpropane, salts",295828425
6,Chemical Products,629,Organic chemicals,62907,Phenols,6290729,Polyphenols nes,21517728
6,Chemical Products,629,Organic chemicals,62908,Phenol Derivatives,6290810,"Halogen derivs of phenols or phenol-alcohols, & salts",6445554
6,Chemical Products,629,Organic chemicals,62908,Phenol Derivatives,6290890,"Derivatives of phenols or phenol-alcohols, nes",581477
6,Chemical Products,629,Organic chemicals,62909,Ethers,6290911,Diethyl ether,704248
6,Chemical Products,629,Organic chemicals,62909,Ethers,6290919,"Acyclic ethers nes, derivatives of acyclic ethers",187659064
6,Chemical Products,629,Organic chemicals,62909,Ethers,6290920,"Cyclanic, cyclenic or cycloterpenic ethers and derivs",20316
6,Chemical Products,629,Organic chemicals,62909,Ethers,6290930,"Aromatic ethers, derivatives",3694479
6,Chemical Products,629,Organic chemicals,62909,Ethers,6290941,"2,2'-oxydiethanol(diethylene glycol)",92163959
6,Chemical Products,629,Organic chemicals,62909,Ethers,6290943,Monobutyl ethers of ethylene and diethylene glycol,34038637
6,Chemical Products,629,Organic chemicals,62909,Ethers,6290944,"Monoalkyl ethers of ethylene, diethylene glycol, nes",1877316
6,Chemical Products,629,Organic chemicals,62909,Ethers,6290949,"Ether-alcohols nes, derivatives of ether-alcohols",53490704
6,Chemical Products,629,Organic chemicals,62909,Ethers,6290950,"Ether-phenols, ether-alcohol-phenols and derivatives",842349
6,Chemical Products,629,Organic chemicals,62909,Ethers,6290960,"Alcohol, ether, ketone peroxides, derivatives",3439144
6,Chemical Products,629,Organic chemicals,62910,Epoxides,6291010,Oxirane (ethylene oxide),4055
6,Chemical Products,629,Organic chemicals,62910,Epoxides,6291020,Methyloxirane (propylene oxide),1903429
6,Chemical Products,629,Organic chemicals,62910,Epoxides,6291030,"1-chloro-2,3-epoxypropane(epichlorohy-drin)",25704715
6,Chemical Products,629,Organic chemicals,62910,Epoxides,6291090,"Epoxides, epoxy-alcohols,-phenols,-ethers nes, derivs",4992513
6,Chemical Products,629,Organic chemicals,62911,Acetals and Hemiacetals,6291100,"Acetals and hemiacetals, derivatives",87587
6,Chemical Products,629,Organic chemicals,62912,Aldehydes,6291211,Methanal (formaldehyde),2127083
6,Chemical Products,629,Organic chemicals,62912,Aldehydes,6291212,Ethanal (acetaldehyde),59684
6,Chemical Products,629,Organic chemicals,62912,Aldehydes,6291219,"Acyclic aldehydes without other oxygen function, nes",4014424
6,Chemical Products,629,Organic chemicals,62912,Aldehydes,6291221,Benzaldehyde,66491
6,Chemical Products,629,Organic chemicals,62912,Aldehydes,6291229,"Cyclic aldehydes without other oxygen function, nes",472353
