country,product,export_val
KAZ,1005,17467426
KAZ,1006,25086162
KAZ,1007,0
KAZ,1008,2163888
KAZ,1101,320011552
KAZ,1102,134746
KAZ,1103,4072863
KAZ,1104,6467318
KAZ,1105,0
KAZ,1106,0
KAZ,1107,7434565
KAZ,1108,2325570
KAZ,1109,2544266
KAZ,1201,16987328
KAZ,1202,347099
KAZ,1203,1953
KAZ,1204,167575104
KAZ,1205,36980416
KAZ,1206,156919120
KAZ,1207,33859892
KAZ,1208,278775
KAZ,1209,1232376
KAZ,1210,1585
KAZ,1211,11594536
KAZ,1212,130052
KAZ,1213,0
KAZ,1214,42355
KAZ,1301,369117
KAZ,1302,1356350
KAZ,1401,2241
KAZ,1404,964334
KAZ,1501,19902
KAZ,1502,189766
KAZ,1503,0
KAZ,1504,25311
KAZ,1505,1028
KAZ,1506,201787
KAZ,1507,6590977
KAZ,1508,0
KAZ,1509,58459
KAZ,1510,5664
KAZ,1511,54704
KAZ,1512,79861688
KAZ,1513,23857
KAZ,1514,42310888
KAZ,1515,21680806
KAZ,1516,556898
KAZ,1517,12401159
KAZ,1518,211027
KAZ,1519,155376
KAZ,1520,26760
KAZ,1521,5049
KAZ,1522,163177
KAZ,1601,684757
KAZ,1602,2187987
KAZ,1603,12124
KAZ,1604,10342617
KAZ,1605,86365
KAZ,1701,2917620
KAZ,1702,3900867
KAZ,1703,25672
KAZ,1704,29080838
KAZ,1801,10055
KAZ,1802,0
KAZ,1803,4591
KAZ,1804,0
KAZ,1805,463531
KAZ,1806,32453580
KAZ,1901,5298129
KAZ,1902,28879262
KAZ,1903,0
KAZ,1904,1297509
KAZ,1905,21749562
KAZ,2001,542094
KAZ,2002,4003919
KAZ,2003,16628
KAZ,2004,19938
KAZ,2005,2026860
KAZ,2006,6554
KAZ,2007,398143
KAZ,2008,2536178
KAZ,2009,1061390
KAZ,2101,5007855
KAZ,2102,284902
KAZ,2103,6116280
KAZ,2104,3686220
KAZ,2105,6463428
KAZ,2106,8993055
KAZ,2201,998601
KAZ,2202,38078640
KAZ,2203,2937785
KAZ,2204,137679
KAZ,2205,0
KAZ,2206,17565
KAZ,2207,63185
KAZ,2208,1255692
KAZ,2209,1958
KAZ,2301,371496
KAZ,2302,24007958
KAZ,2303,812477
KAZ,2304,7139036
KAZ,2305,7431
KAZ,2306,42908108
KAZ,2307,0
KAZ,2308,64763
KAZ,2309,6534296
KAZ,2401,1461724
KAZ,2402,72069192
KAZ,2403,9878689
KAZ,2501,22348482
KAZ,2502,0
KAZ,2503,255750688
KAZ,2504,17280
KAZ,2505,2073808
KAZ,2506,2220051
KAZ,2507,0
KAZ,2508,5492785
KAZ,2509,129993
KAZ,2510,42452640
KAZ,2511,23554650
KAZ,2512,11716
KAZ,2513,0
KAZ,2514,1424268
KAZ,2515,49372
KAZ,2516,1791283
KAZ,2517,5200520
KAZ,2518,8194
KAZ,2519,79271
KAZ,2520,2393606
KAZ,2521,5616174
KAZ,2522,567922
KAZ,2523,80022728
KAZ,2524,45462368
KAZ,2525,10212
KAZ,2526,2449
KAZ,2528,1849
KAZ,2529,4639172
KAZ,2530,974535
KAZ,2601,933289792
KAZ,2602,27821398
KAZ,2603,1385255552
KAZ,2604,476205
KAZ,2605,0
KAZ,2606,0
KAZ,2607,13223309
KAZ,2608,144540064
KAZ,2609,0
KAZ,2610,102581856
KAZ,2611,58326
KAZ,2612,0
KAZ,2613,3903541
KAZ,2614,3007487
KAZ,2615,6323300
KAZ,2616,530690176
KAZ,2617,29603582
KAZ,2618,6490
KAZ,2619,1196245
KAZ,2620,7344770
KAZ,2621,3702086
KAZ,2701,563387200
KAZ,2702,50339236
KAZ,2703,3774
KAZ,2704,7737923
KAZ,2705,0
KAZ,2706,5136676
KAZ,2707,7176468
KAZ,2708,3710235
KAZ,2709,22263093248
KAZ,2710,703985792
KAZ,2711,2924099840
KAZ,2712,0
KAZ,2713,113628320
KAZ,2714,115262
KAZ,2715,336141
KAZ,2716,40684960
KAZ,2801,237640
KAZ,2802,1454132
KAZ,2803,11271
KAZ,2804,161603984
KAZ,2805,0
KAZ,2806,503158
KAZ,2807,547724
KAZ,2808,23588
KAZ,2809,8565156
KAZ,2810,8758
KAZ,2811,889045
KAZ,2812,48575
KAZ,2813,0
KAZ,2814,30734
KAZ,2815,1153154
KAZ,2816,0
KAZ,2817,34422
KAZ,2818,257714272
KAZ,2819,118444512
KAZ,2820,47506
KAZ,2821,20010
KAZ,2822,0
KAZ,2823,0
KAZ,2824,215926
KAZ,2825,146373
KAZ,2826,52052
KAZ,2827,1961470
KAZ,2828,7960
KAZ,2829,12699
KAZ,2830,1974707
KAZ,2831,0
KAZ,2832,1188
KAZ,2833,13877689
KAZ,2834,52961
KAZ,2835,21875448
KAZ,2836,481670
KAZ,2837,13781520
KAZ,2839,192556
KAZ,2840,7050
KAZ,2841,26527774
KAZ,2842,33931
KAZ,2843,3751
KAZ,2844,1643504768
KAZ,2845,0
KAZ,2846,93189
KAZ,2847,15060
KAZ,2848,0
KAZ,2849,16036935
KAZ,2850,0
KAZ,2851,1860
KAZ,2901,11742657
KAZ,2902,99702784
KAZ,2903,202549
KAZ,2904,0
KAZ,2905,143858
KAZ,2906,14985
KAZ,2907,0
KAZ,2908,3433
KAZ,2909,1433415
KAZ,2910,2673
KAZ,2911,0
KAZ,2912,43484
KAZ,2913,0
KAZ,2914,7981
KAZ,2915,61089
KAZ,2916,46545
KAZ,2917,139522
KAZ,2918,102528
KAZ,2919,23624
KAZ,2920,0
KAZ,2921,38370240
KAZ,2922,9394992
KAZ,2923,32863
KAZ,2924,3600
KAZ,2925,43677
KAZ,2926,0
KAZ,2927,1560
KAZ,2928,17127
KAZ,2929,15805
KAZ,2930,3326652
KAZ,2931,138273
KAZ,2932,17345
KAZ,2933,46145
KAZ,2934,23889
KAZ,2935,0
KAZ,2936,21075
KAZ,2937,0
KAZ,2938,1188773
KAZ,2939,0
KAZ,2940,0
KAZ,2941,14848
KAZ,2942,199354
KAZ,3001,26168
KAZ,3002,3753641
KAZ,3003,70300
KAZ,3004,47336648
KAZ,3005,761034
KAZ,3006,150897
KAZ,3101,706807
KAZ,3102,19131740
KAZ,3103,306413
KAZ,3104,403968
KAZ,3105,86970120
KAZ,3201,0
KAZ,3202,1988136
KAZ,3203,4420
KAZ,3204,106192
KAZ,3205,0
KAZ,3206,505165
KAZ,3207,1448744
KAZ,3208,1544566
KAZ,3209,3628455
KAZ,3210,57246
KAZ,3211,2238
KAZ,3212,491473
KAZ,3213,36886
KAZ,3214,8479144
KAZ,3215,399448
KAZ,3301,108235
KAZ,3302,548402
KAZ,3303,1215813
KAZ,3304,3471497
KAZ,3305,4970766
KAZ,3306,801581
KAZ,3307,4710141
KAZ,3401,6378836
KAZ,3402,8530529
KAZ,3403,567318
KAZ,3404,5359
KAZ,3405,399929
KAZ,3406,15935
KAZ,3407,262199
KAZ,3501,0
KAZ,3502,10532
KAZ,3503,9339
KAZ,3504,373762
KAZ,3505,352295
KAZ,3506,1433074
KAZ,3507,278130
KAZ,3601,69955
KAZ,3602,418241
KAZ,3603,150730
KAZ,3604,83
KAZ,3605,40348
KAZ,3606,0
KAZ,3701,234196
KAZ,3702,3552
KAZ,3703,0
KAZ,3704,4446
KAZ,3705,0
KAZ,3706,0
KAZ,3707,158753
KAZ,3801,784461
KAZ,3802,274747
KAZ,3803,0
KAZ,3804,74259
KAZ,3805,0
KAZ,3806,6478257
KAZ,3807,0
KAZ,3808,16440197
KAZ,3809,1653
KAZ,3810,7576
KAZ,3811,8931268
KAZ,3812,8156
KAZ,3813,117720
KAZ,3814,271114
KAZ,3815,3156754
KAZ,3816,11664989
KAZ,3817,0
KAZ,3818,0
KAZ,3819,55931
KAZ,3820,720841
KAZ,3821,30335
KAZ,3822,541215
KAZ,3823,10979296
KAZ,3901,8246484
KAZ,3902,22380384
KAZ,3903,325005
KAZ,3904,5941278
KAZ,3905,146632
KAZ,3906,1627455
KAZ,3907,5024518
KAZ,3908,0
KAZ,3909,1854754
KAZ,3910,43458
KAZ,3911,83569
KAZ,3912,1687827
KAZ,3913,119020
KAZ,3914,256380
KAZ,3915,2404624
KAZ,3916,3533037
KAZ,3917,9938701
KAZ,3918,811623
KAZ,3919,519072
KAZ,3920,9027496
KAZ,3921,21054328
KAZ,3922,62889
KAZ,3923,18482686
KAZ,3924,746564
KAZ,3925,2273061
KAZ,3926,6266030
KAZ,4001,0
KAZ,4002,42438
KAZ,4003,22031
KAZ,4004,80736
KAZ,4005,122162
KAZ,4006,31397
KAZ,4007,0
KAZ,4008,616478
KAZ,4009,986488
KAZ,4010,640230
KAZ,4011,4786662
KAZ,4012,779485
KAZ,4013,6494
KAZ,4014,0
KAZ,4015,1050202
KAZ,4016,5759153
KAZ,4017,32960
KAZ,4101,831375
KAZ,4102,25429
KAZ,4103,17966
KAZ,4104,11996647
KAZ,4105,121071
KAZ,4106,31078
KAZ,4107,0
KAZ,4108,0
KAZ,4109,0
KAZ,4110,28929
KAZ,4111,0
KAZ,4201,9546
KAZ,4202,1346928
KAZ,4203,133643
KAZ,4205,841036
KAZ,4206,0
KAZ,4301,182924
KAZ,4302,394950
KAZ,4303,262509
KAZ,4304,39285
KAZ,4401,33098
KAZ,4402,0
KAZ,4403,11472869
KAZ,4404,0
KAZ,4405,0
KAZ,4406,536189
KAZ,4407,27328006
KAZ,4408,11173
KAZ,4409,213715
KAZ,4410,5455734
KAZ,4411,1596653
KAZ,4412,562379
KAZ,4413,0
KAZ,4414,0
KAZ,4415,160183
KAZ,4416,0
KAZ,4417,6326
KAZ,4418,721650
KAZ,4419,76349
KAZ,4420,68604
KAZ,4421,60839
KAZ,4501,0
KAZ,4502,10028
KAZ,4503,0
KAZ,4504,1928
KAZ,4601,0
KAZ,4602,13769
KAZ,4701,13838
KAZ,4702,11563
KAZ,4703,39223
KAZ,4704,0
KAZ,4705,0
KAZ,4706,1835824
KAZ,4707,786334
KAZ,4801,113277
KAZ,4802,308632
KAZ,4803,23405
KAZ,4804,79750
KAZ,4805,3346514
KAZ,4806,73743
KAZ,4807,11892
KAZ,4808,649108
KAZ,4809,9552
KAZ,4810,439912
KAZ,4811,578839
KAZ,4812,23557
KAZ,4813,598384
KAZ,4814,2638795
KAZ,4816,1261749
KAZ,4817,10639
KAZ,4818,19416438
KAZ,4819,9636909
KAZ,4820,653332
KAZ,4821,369930
KAZ,4822,0
KAZ,4823,2082504
KAZ,4901,311844
KAZ,4902,285257
KAZ,4903,5531
KAZ,4904,0
KAZ,4905,0
KAZ,4906,0
KAZ,4907,1432281
KAZ,4908,0
KAZ,4909,0
KAZ,4910,3407
KAZ,4911,653083
KAZ,5001,130311
KAZ,5002,0
KAZ,5003,95975
KAZ,5004,0
KAZ,5005,0
KAZ,5006,0
KAZ,5007,3748
KAZ,5101,1472289
KAZ,5102,729053
KAZ,5103,0
KAZ,5104,0
KAZ,5105,3315546
KAZ,5106,0
KAZ,5107,0
KAZ,5108,0
KAZ,5109,11867
KAZ,5110,0
KAZ,5111,0
KAZ,5112,0
KAZ,5113,0
KAZ,5201,75782400
KAZ,5202,48645
KAZ,5203,300798
KAZ,5204,1464
KAZ,5205,11001835
KAZ,5206,22416
KAZ,5207,6528
KAZ,5208,5927167
KAZ,5209,387622
KAZ,5210,49090
KAZ,5211,17219
KAZ,5212,320927
KAZ,5301,7591
KAZ,5302,33630
KAZ,5303,9315
KAZ,5305,0
KAZ,5306,0
KAZ,5307,9273
KAZ,5308,2253
KAZ,5309,4727
KAZ,5310,2868
KAZ,5311,0
KAZ,5401,97442
KAZ,5402,59346
KAZ,5403,0
KAZ,5404,1492704
KAZ,5405,0
KAZ,5406,0
KAZ,5407,2561196
KAZ,5408,6356
KAZ,5501,0
KAZ,5502,42500
KAZ,5503,194661
KAZ,5504,0
KAZ,5505,4437
KAZ,5506,0
KAZ,5507,0
KAZ,5508,0
KAZ,5509,0
KAZ,5510,0
KAZ,5511,0
KAZ,5512,340506
KAZ,5513,0
KAZ,5514,0
KAZ,5515,0
KAZ,5516,0
KAZ,5601,2594358
KAZ,5602,49208
KAZ,5603,3237094
KAZ,5604,10957
KAZ,5605,0
KAZ,5606,0
KAZ,5607,107427
KAZ,5608,97742
KAZ,5609,12248
KAZ,5701,24886
KAZ,5702,1364487
KAZ,5703,228430
KAZ,5704,21555
KAZ,5705,22214
KAZ,5801,16271
KAZ,5802,726003
KAZ,5803,0
KAZ,5804,205047
KAZ,5805,0
KAZ,5806,105714
KAZ,5807,0
KAZ,5808,16314
KAZ,5809,0
KAZ,5810,17733
KAZ,5811,0
KAZ,5901,11271
KAZ,5902,0
KAZ,5903,19349790
KAZ,5904,3079
KAZ,5905,1104
KAZ,5906,5421
KAZ,5907,117720
KAZ,5908,0
KAZ,5909,3070
KAZ,5910,32804
KAZ,5911,296822
KAZ,6001,58633
KAZ,6002,47690
KAZ,6101,98933
KAZ,6102,79618
KAZ,6103,321793
KAZ,6104,385999
KAZ,6105,39757
KAZ,6106,61488
KAZ,6107,136255
KAZ,6108,159342
KAZ,6109,594779
KAZ,6110,827076
KAZ,6111,102256
KAZ,6112,98295
KAZ,6113,7266
KAZ,6114,20911
KAZ,6115,1670661
KAZ,6116,320025
KAZ,6117,21074
KAZ,6201,704215
KAZ,6202,674331
KAZ,6203,789267
KAZ,6204,1033715
KAZ,6205,104674
KAZ,6206,223496
KAZ,6207,0
KAZ,6208,17874
KAZ,6209,46293
KAZ,6210,1297235
KAZ,6211,347358
KAZ,6212,114344
KAZ,6213,10411
KAZ,6214,81368
KAZ,6215,10016
KAZ,6216,21177
KAZ,6217,52305
KAZ,6301,101718
KAZ,6302,15274093
KAZ,6303,18043
KAZ,6304,67763
KAZ,6305,6771849
KAZ,6306,113064
KAZ,6307,994027
KAZ,6308,0
KAZ,6309,179648
KAZ,6310,1680
KAZ,6401,37062
KAZ,6402,1241884
KAZ,6403,1133120
KAZ,6404,815023
KAZ,6405,75425
KAZ,6406,916373
KAZ,6501,1046
KAZ,6502,0
KAZ,6504,131349
KAZ,6505,57466
KAZ,6506,108456
KAZ,6507,178245
KAZ,6601,56284
KAZ,6602,0
KAZ,6603,0
KAZ,6701,3291
KAZ,6702,121888
KAZ,6703,0
KAZ,6704,4386
KAZ,6801,814711
KAZ,6802,895213
KAZ,6803,0
KAZ,6804,162193
KAZ,6805,138629
KAZ,6806,20811386
KAZ,6807,603394
KAZ,6808,0
KAZ,6809,5490166
KAZ,6810,5759890
KAZ,6811,3151028
KAZ,6812,1082263
KAZ,6813,50312
KAZ,6814,1665965
KAZ,6815,160745
KAZ,6901,5951
KAZ,6902,637777
KAZ,6903,623121
KAZ,6904,47801
KAZ,6905,0
KAZ,6906,0
KAZ,6907,1423838
KAZ,6908,0
KAZ,6909,268003
KAZ,6910,534726
KAZ,6911,242268
KAZ,6912,753486
KAZ,6913,42322
KAZ,6914,111182
KAZ,7001,354718
KAZ,7002,0
KAZ,7003,4502
KAZ,7004,2618
KAZ,7005,131584
KAZ,7006,169936
KAZ,7007,613708
KAZ,7008,688866
KAZ,7009,67082
KAZ,7010,1428020
KAZ,7011,0
KAZ,7013,1039232
KAZ,7014,11332
KAZ,7015,2357
KAZ,7016,173746
KAZ,7017,26099
KAZ,7018,18367
KAZ,7019,2265297
KAZ,7020,107308
KAZ,7101,0
KAZ,7102,0
KAZ,7103,3067280
KAZ,7104,0
KAZ,7105,0
KAZ,7106,391211360
KAZ,7107,0
KAZ,7108,35841436
KAZ,7109,0
KAZ,7110,77702
KAZ,7111,74546
KAZ,7112,14150912
KAZ,7113,65571404
KAZ,7114,6489
KAZ,7115,0
KAZ,7116,151454
KAZ,7117,91782
KAZ,7118,2415698
KAZ,7201,24099378
KAZ,7202,1838716928
KAZ,7203,47303
KAZ,7204,267617824
KAZ,7205,0
KAZ,7206,0
KAZ,7207,249906272
KAZ,7208,418501568
KAZ,7209,289529824
KAZ,7210,244440496
KAZ,7211,92141
KAZ,7212,206196
KAZ,7213,768299
KAZ,7214,76791872
KAZ,7215,226132
KAZ,7216,11208694
KAZ,7217,8073890
KAZ,7218,136852
KAZ,7219,119086
KAZ,7220,14522
KAZ,7221,0
KAZ,7222,127103
KAZ,7223,4588
KAZ,7224,22596690
KAZ,7225,1319103
KAZ,7226,0
KAZ,7227,52061
KAZ,7228,13754279
KAZ,7229,49077
KAZ,7301,57820
KAZ,7302,18660100
KAZ,7303,1415
KAZ,7304,154842832
KAZ,7305,3410140
KAZ,7306,7363026
KAZ,7307,2236442
KAZ,7308,20672838
KAZ,7309,2122639
KAZ,7310,2056913
KAZ,7311,1997251
KAZ,7312,1161193
KAZ,7313,18167
KAZ,7314,1321569
KAZ,7315,373964
KAZ,7316,2878
KAZ,7317,36749
KAZ,7318,2137009
KAZ,7319,7195
KAZ,7320,301299
KAZ,7321,232236
KAZ,7322,6805684
KAZ,7323,406964
KAZ,7324,3523309
KAZ,7325,12126452
KAZ,7326,13229106
KAZ,7401,741413
KAZ,7402,77070728
KAZ,7403,2521916160
KAZ,7404,7861182
KAZ,7405,27780664
KAZ,7406,0
KAZ,7407,213955
KAZ,7408,1606015
KAZ,7409,2453568
KAZ,7410,0
KAZ,7411,25527
KAZ,7412,59590
KAZ,7413,10403
KAZ,7415,29849
KAZ,7418,1322
KAZ,7419,6506822
KAZ,7501,0
KAZ,7502,0
KAZ,7503,73369
KAZ,7504,0
KAZ,7505,120797
KAZ,7506,14599
KAZ,7507,138570
KAZ,7508,19819
KAZ,7601,449926176
KAZ,7602,14290718
KAZ,7603,77354
KAZ,7604,6657384
KAZ,7605,21986268
KAZ,7606,92369
KAZ,7607,245952
KAZ,7608,47010
KAZ,7609,59942
KAZ,7610,201594
KAZ,7611,0
KAZ,7612,1468
KAZ,7613,35958
KAZ,7614,456346
KAZ,7615,366512
KAZ,7616,397222
KAZ,7801,172436352
KAZ,7802,2468434
KAZ,7804,0
KAZ,7806,62410
KAZ,7901,704291904
KAZ,7902,540629
KAZ,7903,470183
KAZ,7904,0
KAZ,7905,10072
KAZ,7907,116843
KAZ,8001,45491
KAZ,8002,0
KAZ,8003,852
KAZ,8007,0
KAZ,8101,65564
KAZ,8102,0
KAZ,8103,27251154
KAZ,8104,1346292
KAZ,8105,0
KAZ,8106,49409
KAZ,8107,3777022
KAZ,8108,213052176
KAZ,8109,0
KAZ,8110,0
KAZ,8111,36118
KAZ,8112,14688791
KAZ,8113,806
KAZ,8201,76458
KAZ,8202,57825
KAZ,8203,111350
KAZ,8204,323177
KAZ,8205,654337
KAZ,8206,202836
KAZ,8207,2387734
KAZ,8208,101901
KAZ,8209,5305
KAZ,8210,2418
KAZ,8211,73170
KAZ,8212,240066
KAZ,8213,6178
KAZ,8214,31102
KAZ,8215,62822
KAZ,8301,403502
KAZ,8302,2226105
KAZ,8303,8354
KAZ,8304,0
KAZ,8305,5047
KAZ,8306,24240
KAZ,8307,192098
KAZ,8308,20707
KAZ,8309,1894492
KAZ,8310,7849
KAZ,8311,959813
KAZ,8401,16271
KAZ,8402,809489
KAZ,8403,2976195
KAZ,8404,3736622
KAZ,8405,431941
KAZ,8406,491272
KAZ,8407,452563
KAZ,8408,1514495
KAZ,8409,2549176
KAZ,8410,514
KAZ,8411,21016598
KAZ,8412,7833336
KAZ,8413,10363351
KAZ,8414,5659052
KAZ,8415,1244077
KAZ,8416,1287902
KAZ,8417,69469
KAZ,8418,1706490
KAZ,8419,2374264
KAZ,8420,11691
KAZ,8421,9770223
KAZ,8422,2912809
KAZ,8423,70324
KAZ,8424,2307736
KAZ,8425,582372
KAZ,8426,2579558
KAZ,8427,1224971
KAZ,8428,585118
KAZ,8429,20023634
KAZ,8430,5230212
KAZ,8431,7347723
KAZ,8432,885770
KAZ,8433,3133089
KAZ,8434,33488
KAZ,8435,0
KAZ,8436,69384
KAZ,8437,170243
KAZ,8438,1459803
KAZ,8439,222806
KAZ,8440,15058
KAZ,8441,70149
KAZ,8442,410930
KAZ,8443,916483
KAZ,8444,0
KAZ,8445,0
KAZ,8446,441927
KAZ,8447,35767
KAZ,8448,1875
KAZ,8449,0
KAZ,8450,3420680
KAZ,8451,403150
KAZ,8452,1173841
KAZ,8453,57613
KAZ,8454,598016
KAZ,8455,1943042
KAZ,8456,140978
KAZ,8457,32043
KAZ,8458,150155
KAZ,8459,290743
KAZ,8460,196928
KAZ,8461,158651
KAZ,8462,2192445
KAZ,8463,20230
KAZ,8464,33731
KAZ,8465,276507
KAZ,8466,274751
KAZ,8467,216546
KAZ,8468,41925
KAZ,8469,0
KAZ,8470,2217632
KAZ,8471,4346434
KAZ,8472,1839415
KAZ,8473,4952784
KAZ,8474,10513187
KAZ,8475,11380
KAZ,8476,11677
KAZ,8477,2019013
KAZ,8478,1937974
KAZ,8479,7747746
KAZ,8480,201058
KAZ,8481,31861482
KAZ,8482,82929584
KAZ,8483,5000578
KAZ,8484,247690
KAZ,8485,519032
KAZ,8501,4020810
KAZ,8502,2048686
KAZ,8503,378782
KAZ,8504,32938434
KAZ,8505,302274
KAZ,8506,269301
KAZ,8507,56571556
KAZ,8508,1239681
KAZ,8509,464745
KAZ,8510,78882
KAZ,8511,2130383
KAZ,8512,632765
KAZ,8513,111270
KAZ,8514,426289
KAZ,8515,565496
KAZ,8516,2434701
KAZ,8517,1358064
KAZ,8518,1307257
KAZ,8519,20994
KAZ,8520,49454
KAZ,8521,1286198
KAZ,8522,23862
KAZ,8523,217468
KAZ,8524,12950
KAZ,8525,13644459
KAZ,8526,1661198
KAZ,8527,43589
KAZ,8528,8094979
KAZ,8529,776633
KAZ,8530,540462
KAZ,8531,2932360
KAZ,8532,2653609
KAZ,8533,159544
KAZ,8534,866968
KAZ,8535,1245133
KAZ,8536,2142791
KAZ,8537,11839662
KAZ,8538,2927767
KAZ,8539,290459
KAZ,8540,0
KAZ,8541,3628106
KAZ,8542,894504
KAZ,8543,840652
KAZ,8544,9745663
KAZ,8545,157476
KAZ,8546,1360720
KAZ,8547,2384980
KAZ,8548,0
KAZ,8601,35679752
KAZ,8602,3527644
KAZ,8603,182511
KAZ,8604,0
KAZ,8605,7787163
KAZ,8606,71724368
KAZ,8607,50523028
KAZ,8608,1505783
KAZ,8609,425199
KAZ,8701,773100
KAZ,8702,600040
KAZ,8703,36596324
KAZ,8704,15582647
KAZ,8705,2406879
KAZ,8706,31606
KAZ,8707,396245
KAZ,8708,36511932
KAZ,8709,1941331
KAZ,8710,27114
KAZ,8711,319800
KAZ,8712,94181
KAZ,8713,0
KAZ,8714,121386
KAZ,8715,89276
KAZ,8716,1345836
KAZ,8801,0
KAZ,8802,236967824
KAZ,8803,7863878
KAZ,8804,3286
KAZ,8805,0
KAZ,8901,1026848
KAZ,8902,0
KAZ,8903,52926
KAZ,8904,4261527
KAZ,8905,2059426
KAZ,8906,44071
KAZ,8907,1229031
KAZ,8908,0
KAZ,9001,176368
KAZ,9002,119267
KAZ,9003,23220
KAZ,9004,113744
KAZ,9005,52837
KAZ,9006,9216
KAZ,9007,8210
KAZ,9008,0
KAZ,9009,12505
KAZ,9010,495460
KAZ,9011,23701
KAZ,9012,3524
KAZ,9013,257541
KAZ,9014,2850717
KAZ,9015,4916681
KAZ,9016,81510
KAZ,9017,154041
KAZ,9018,1983758
KAZ,9019,403170
KAZ,9020,231938
KAZ,9021,554291
KAZ,9022,412527
KAZ,9023,866852
KAZ,9024,49631
KAZ,9025,899311
KAZ,9026,2926747
KAZ,9027,1574272
KAZ,9028,198429
KAZ,9029,325875
KAZ,9030,876902
KAZ,9031,955375
KAZ,9032,2828146
KAZ,9033,234655
KAZ,9101,216121
KAZ,9102,755901
KAZ,9103,0
KAZ,9104,24967
KAZ,9105,13626
KAZ,9106,4524
KAZ,9107,5998
KAZ,9108,0
KAZ,9109,3484
KAZ,9110,0
KAZ,9111,0
KAZ,9112,0
KAZ,9113,8397
KAZ,9114,10485
KAZ,9201,0
KAZ,9202,3704
KAZ,9205,0
KAZ,9206,2245
KAZ,9207,3676
KAZ,9208,0
KAZ,9209,2103
KAZ,9301,11525
KAZ,9302,0
KAZ,9303,29448
KAZ,9304,0
KAZ,9305,0
KAZ,9306,10787
KAZ,9307,0
KAZ,9401,1307032
KAZ,9402,88783
KAZ,9403,4171792
KAZ,9404,173876
KAZ,9405,1792770
KAZ,9406,982640
KAZ,9503,4526442
KAZ,9504,223492
KAZ,9505,201479
KAZ,9506,987914
KAZ,9507,86440
KAZ,9508,210141
KAZ,9601,0
KAZ,9602,11161
KAZ,9603,466236
KAZ,9604,10471
KAZ,9605,1437
KAZ,9606,47676
KAZ,9607,36605
KAZ,9608,78155
KAZ,9609,13345
KAZ,9610,10194
KAZ,9611,4782
KAZ,9612,5211
KAZ,9613,11638
KAZ,9614,46745
KAZ,9615,51169
KAZ,9616,0
KAZ,9617,49963
KAZ,9618,57593
KAZ,9701,41235
KAZ,9702,0
KAZ,9703,5687
KAZ,9704,0
KAZ,9705,30523
KAZ,9706,217001
KAZ,9999,345197632
KAZ,financial,196790128
KAZ,ict,529447616
KAZ,transport,4333062144
KAZ,travel,2685998336
KAZ,unspecified,0
KEN,0101,7606
KEN,0102,1195760
KEN,0103,10997
KEN,0104,5383
KEN,0105,95795
KEN,0106,6085648
KEN,0201,3429013
KEN,0202,5753148
KEN,0203,755411
KEN,0204,40743152
KEN,0205,4747962
KEN,0206,653550
KEN,0207,144873
KEN,0208,0
KEN,0209,0
KEN,0210,1582192
KEN,0301,2004403
KEN,0302,817403
KEN,0303,10914632
KEN,0304,11781649
KEN,0305,8904746
KEN,0306,5078990
KEN,0307,4855418
KEN,0401,107296
KEN,0402,415910
KEN,0403,159252
KEN,0404,0
KEN,0405,238783
KEN,0406,398837
KEN,0407,72101
KEN,0408,0
KEN,0409,910956
KEN,0410,14087
KEN,0501,8257
KEN,0502,3168
KEN,0504,1672
KEN,0505,0
KEN,0506,0
KEN,0507,8885
KEN,0508,159973
KEN,0510,310215
KEN,0511,1824609
KEN,0601,96948
KEN,0602,51437148
KEN,0603,532483392
KEN,0604,2575456
KEN,0701,996397
KEN,0702,145869
KEN,0703,6300630
KEN,0704,24193950
KEN,0705,305598
KEN,0706,3017356
KEN,0707,42262
KEN,0708,118230992
KEN,0709,30382476
KEN,0710,16072922
KEN,0711,77002
KEN,0712,273138
KEN,0713,13672971
KEN,0714,654912
KEN,0801,1412640
KEN,0802,62332800
KEN,0803,47659
KEN,0804,126422168
KEN,0805,776921
KEN,0806,70300
KEN,0807,82590
KEN,0808,140312
KEN,0809,9651
KEN,0810,3802599
KEN,0811,50457
KEN,0812,35943
KEN,0813,22851
KEN,0814,0
KEN,0901,188178624
KEN,0902,1099946112
KEN,0903,1043
KEN,0904,1586692
KEN,0905,4003
KEN,0906,118086
KEN,0907,130032
KEN,0908,67112
KEN,0909,79657
KEN,0910,8613823
KEN,1001,985369
KEN,1002,441118
KEN,1003,1483923
KEN,1004,0
KEN,1005,5744831
KEN,1006,241446
KEN,1007,19826266
KEN,1008,746226
KEN,1101,674233
KEN,1102,302910
KEN,1103,79981
KEN,1104,376109
KEN,1105,1683
KEN,1106,15329
KEN,1107,1474680
KEN,1108,283503
KEN,1109,0
KEN,1201,69866
KEN,1202,53050
KEN,1203,0
KEN,1204,0
KEN,1205,46764
KEN,1206,64165
KEN,1207,3210348
KEN,1208,1539966
KEN,1209,34921004
KEN,1210,0
KEN,1211,15280018
KEN,1212,271945
KEN,1213,64521
KEN,1214,21624
KEN,1301,12748969
KEN,1302,7927240
KEN,1401,10576
KEN,1404,13059228
KEN,1501,0
KEN,1502,0
KEN,1503,0
KEN,1504,12134
KEN,1505,34262
KEN,1506,10922
KEN,1507,203909
KEN,1508,7070
KEN,1509,167771
KEN,1510,0
KEN,1511,81098208
KEN,1512,922229
